isoform,combiner,repeat,fold,config,coefficient
CYP3A4,ridge,1,1,chemprop_randominit,0.12166497799827806
CYP3A4,ridge,1,1,ecfp4_narrow__lightgbm,0.2605208264876158
CYP3A4,ridge,1,1,ecfp4_narrow__rf,0.11022184399460551
CYP3A4,ridge,1,1,ecfp4_narrow__xgboost,0.0440977708901747
CYP3A4,ridge,1,1,mordred_pca__lightgbm,-0.0354256860290077
CYP3A4,ridge,1,1,mordred_pca__rf,-0.04891929914612015
CYP3A4,ridge,1,1,mordred_pca__xgboost,0.04338309804246227
CYP3A4,ridge,1,1,__intercept__,-0.46590064349976945
CYP3A4,elastic_net,1,1,chemeleon__lightgbm,0.09980452853098873
CYP3A4,elastic_net,1,1,chemeleon__rf,0.06129316101226365
CYP3A4,elastic_net,1,1,chemeleon__xgboost,0.02892896504215844
CYP3A4,elastic_net,1,1,chemprop_chemeleoninit,0.41501353080398534
CYP3A4,elastic_net,1,1,chemprop_randominit,0.12394193133876724
CYP3A4,elastic_net,1,1,ecfp4_narrow__lightgbm,0.25234844230661313
CYP3A4,elastic_net,1,1,ecfp4_narrow__rf,0.10945813275467525
CYP3A4,elastic_net,1,1,ecfp4_narrow__xgboost,0.050198158180711265
CYP3A4,elastic_net,1,1,mordred_pca__lightgbm,-0.02385000452710888
CYP3A4,elastic_net,1,1,mordred_pca__rf,-0.030686020735538874
CYP3A4,elastic_net,1,1,mordred_pca__xgboost,0.033204340528609565
CYP3A4,elastic_net,1,1,__intercept__,-0.49038511597496903
CYP3A4,nnls,1,1,chemeleon__lightgbm,0.061498405586381484
CYP3A4,nnls,1,1,chemeleon__rf,0.0
CYP3A4,nnls,1,1,chemeleon__xgboost,0.0
CYP3A4,nnls,1,1,chemprop_chemeleoninit,0.45482139282911715
CYP3A4,nnls,1,1,chemprop_randominit,0.11507670333815481
CYP3A4,nnls,1,1,ecfp4_narrow__lightgbm,0.2955368718142431
CYP3A4,nnls,1,1,ecfp4_narrow__rf,0.05924676666849224
CYP3A4,nnls,1,1,ecfp4_narrow__xgboost,0.01724555297594994
CYP3A4,nnls,1,1,mordred_pca__lightgbm,0.0
CYP3A4,nnls,1,1,mordred_pca__rf,0.0
CYP3A4,nnls,1,1,mordred_pca__xgboost,0.0
CYP3A4,nn_ridge,1,1,chemeleon__lightgbm,0.06440898222940684
CYP3A4,nn_ridge,1,1,chemeleon__rf,0.0
CYP3A4,nn_ridge,1,1,chemeleon__xgboost,0.0
CYP3A4,nn_ridge,1,1,chemprop_chemeleoninit,0.44904965587219553
CYP3A4,nn_ridge,1,1,chemprop_randominit,0.11722604359218952
CYP3A4,nn_ridge,1,1,ecfp4_narrow__lightgbm,0.2868628593429627
CYP3A4,nn_ridge,1,1,ecfp4_narrow__rf,0.06252870522381128
CYP3A4,nn_ridge,1,1,ecfp4_narrow__xgboost,0.023323312265362654
CYP3A4,nn_ridge,1,1,mordred_pca__lightgbm,0.0
CYP3A4,nn_ridge,1,1,mordred_pca__rf,0.0
CYP3A4,nn_ridge,1,1,mordred_pca__xgboost,0.0
CYP3A4,ridge,1,2,chemeleon__lightgbm,0.10186827301116408
CYP3A4,ridge,1,2,chemeleon__rf,0.06022457482742013
CYP3A4,ridge,1,2,chemeleon__xgboost,0.03324411618061178
CYP3A4,ridge,1,2,chemprop_chemeleoninit,0.4138171729674749
CYP3A4,ridge,1,2,chemprop_randominit,0.11731342543272123
CYP3A4,ridge,1,2,ecfp4_narrow__lightgbm,0.2583430764348016
CYP3A4,ridge,1,2,ecfp4_narrow__rf,0.11694943448670783
CYP3A4,ridge,1,2,ecfp4_narrow__xgboost,0.042347804701177987
CYP3A4,ridge,1,2,mordred_pca__lightgbm,-0.03138076493988896
CYP3A4,ridge,1,2,mordred_pca__rf,-0.0517800687582483
CYP3A4,ridge,1,2,mordred_pca__xgboost,0.05357948284417521
CYP3A4,ridge,1,2,__intercept__,-0.46472766487630945
CYP3A4,elastic_net,1,2,chemeleon__lightgbm,0.10148272241998565
CYP3A4,elastic_net,1,2,chemeleon__rf,0.05366898356537097
CYP3A4,elastic_net,1,2,chemeleon__xgboost,0.03458957023084666
CYP3A4,elastic_net,1,2,chemprop_chemeleoninit,0.4063248679838241
CYP3A4,elastic_net,1,2,chemprop_randominit,0.11965656276775544
CYP3A4,elastic_net,1,2,ecfp4_narrow__lightgbm,0.2505641066143234
CYP3A4,elastic_net,1,2,ecfp4_narrow__rf,0.11560291586012184
CYP3A4,elastic_net,1,2,ecfp4_narrow__xgboost,0.04862436429688107
CYP3A4,elastic_net,1,2,mordred_pca__lightgbm,-0.01993620719100091
CYP3A4,elastic_net,1,2,mordred_pca__rf,-0.03330860492570647
CYP3A4,elastic_net,1,2,mordred_pca__xgboost,0.04324485587173812
CYP3A4,elastic_net,1,2,__intercept__,-0.48931399003591647
CYP3A4,nnls,1,2,chemeleon__lightgbm,0.0656720171581717
CYP3A4,nnls,1,2,chemeleon__rf,0.0
CYP3A4,nnls,1,2,chemeleon__xgboost,0.002820553610285368
CYP3A4,nnls,1,2,chemprop_chemeleoninit,0.4436627810888587
CYP3A4,nnls,1,2,chemprop_randominit,0.11342775660859715
CYP3A4,nnls,1,2,ecfp4_narrow__lightgbm,0.29395998702778836
CYP3A4,nnls,1,2,ecfp4_narrow__rf,0.0685200487522676
CYP3A4,nnls,1,2,ecfp4_narrow__xgboost,0.016460617264476275
CYP3A4,nnls,1,2,mordred_pca__lightgbm,0.0
CYP3A4,nnls,1,2,mordred_pca__rf,0.0
CYP3A4,nnls,1,2,mordred_pca__xgboost,0.0
CYP3A4,nn_ridge,1,2,chemeleon__lightgbm,0.0672105002090306
CYP3A4,nn_ridge,1,2,chemeleon__rf,0.0
CYP3A4,nn_ridge,1,2,chemeleon__xgboost,0.004387023300047809
CYP3A4,nn_ridge,1,2,chemprop_chemeleoninit,0.4379384161389966
CYP3A4,nn_ridge,1,2,chemprop_randominit,0.11552022637115301
CYP3A4,nn_ridge,1,2,ecfp4_narrow__lightgbm,0.2854412452176646
CYP3A4,nn_ridge,1,2,ecfp4_narrow__rf,0.07124912036485403
CYP3A4,nn_ridge,1,2,ecfp4_narrow__xgboost,0.0227522538472024
CYP3A4,nn_ridge,1,2,mordred_pca__lightgbm,0.0
CYP3A4,nn_ridge,1,2,mordred_pca__rf,0.0
CYP3A4,nn_ridge,1,2,mordred_pca__xgboost,0.0
CYP3A4,ridge,1,3,chemeleon__lightgbm,0.11109743467500395
CYP3A4,ridge,1,3,chemeleon__rf,0.06745099060750046
CYP3A4,ridge,1,3,chemeleon__xgboost,0.0258013286643873
CYP3A4,ridge,1,3,chemprop_chemeleoninit,0.41066418097777074
CYP3A4,ridge,1,3,chemprop_randominit,0.1223138230965599
CYP3A4,ridge,1,3,ecfp4_narrow__lightgbm,0.2632927295659771
CYP3A4,ridge,1,3,ecfp4_narrow__rf,0.10914375999357337
CYP3A4,ridge,1,3,ecfp4_narrow__xgboost,0.04420565616603437
CYP3A4,ridge,1,3,mordred_pca__lightgbm,-0.033158093746446765
CYP3A4,ridge,1,3,mordred_pca__rf,-0.0535772443922959
CYP3A4,ridge,1,3,mordred_pca__xgboost,0.046713048290831595
CYP3A4,ridge,1,3,__intercept__,-0.4666770215745215
CYP3A4,elastic_net,1,3,chemeleon__lightgbm,0.11051072834268008
CYP3A4,elastic_net,1,3,chemeleon__rf,0.06126279651733231
CYP3A4,elastic_net,1,3,chemeleon__xgboost,0.024650117159920704
CYP3A4,elastic_net,1,3,chemprop_chemeleoninit,0.4123288330098145
CYP3A4,elastic_net,1,3,chemprop_randominit,0.12153188197725706
CYP3A4,elastic_net,1,3,ecfp4_narrow__lightgbm,0.2652288300891702
CYP3A4,elastic_net,1,3,ecfp4_narrow__rf,0.10695770195873286
CYP3A4,elastic_net,1,3,ecfp4_narrow__xgboost,0.04161393070456818
CYP3A4,elastic_net,1,3,mordred_pca__lightgbm,-0.02544240448950684
CYP3A4,elastic_net,1,3,mordred_pca__rf,-0.03991195132180784
CYP3A4,elastic_net,1,3,mordred_pca__xgboost,0.03825723308761325
CYP3A4,elastic_net,1,3,__intercept__,-0.47896863520382205
CYP3A4,nnls,1,3,chemeleon__lightgbm,0.07102203766706638
CYP3A4,nnls,1,3,chemeleon__rf,0.0
CYP3A4,nnls,1,3,chemeleon__xgboost,0.0
CYP3A4,nnls,1,3,chemprop_chemeleoninit,0.4403748642290545
CYP3A4,nnls,1,3,chemprop_randominit,0.11874932933169913
CYP3A4,nnls,1,3,ecfp4_narrow__lightgbm,0.2997421736374908
CYP3A4,nnls,1,3,ecfp4_narrow__rf,0.05762367101415534
CYP3A4,nnls,1,3,ecfp4_narrow__xgboost,0.016025545096563985
CYP3A4,nnls,1,3,mordred_pca__lightgbm,0.0
CYP3A4,nnls,1,3,mordred_pca__rf,0.0
CYP3A4,nnls,1,3,mordred_pca__xgboost,0.0
CYP3A4,nn_ridge,1,3,chemeleon__lightgbm,0.07187380907252311
CYP3A4,nn_ridge,1,3,chemeleon__rf,0.0
CYP3A4,nn_ridge,1,3,chemeleon__xgboost,0.0
CYP3A4,nn_ridge,1,3,chemprop_chemeleoninit,0.4386088700190169
CYP3A4,nn_ridge,1,3,chemprop_randominit,0.11944613091817219
CYP3A4,nn_ridge,1,3,ecfp4_narrow__lightgbm,0.2967750762024597
CYP3A4,nn_ridge,1,3,ecfp4_narrow__rf,0.05874979815297772
CYP3A4,nn_ridge,1,3,ecfp4_narrow__xgboost,0.018072609061799152
CYP3A4,nn_ridge,1,3,mordred_pca__lightgbm,0.0
CYP3A4,nn_ridge,1,3,mordred_pca__rf,0.0
CYP3A4,nn_ridge,1,3,mordred_pca__xgboost,0.0
CYP3A4,ridge,1,4,chemeleon__lightgbm,0.09716011344290404
CYP3A4,ridge,1,4,chemeleon__rf,0.056054054803750364
CYP3A4,ridge,1,4,chemeleon__xgboost,0.0333647862497855
CYP3A4,ridge,1,4,chemprop_chemeleoninit,0.4078426499155596
CYP3A4,ridge,1,4,chemprop_randominit,0.1236203444296348
CYP3A4,ridge,1,4,ecfp4_narrow__lightgbm,0.2506150944669798
CYP3A4,ridge,1,4,ecfp4_narrow__rf,0.12167979031926156
CYP3A4,ridge,1,4,ecfp4_narrow__xgboost,0.05276935576429445
CYP3A4,ridge,1,4,mordred_pca__lightgbm,-0.0266929074846873
CYP3A4,ridge,1,4,mordred_pca__rf,-0.04459148628525246
CYP3A4,ridge,1,4,mordred_pca__xgboost,0.045100210412765296
CYP3A4,ridge,1,4,__intercept__,-0.47598457149683515
CYP3A4,elastic_net,1,4,chemeleon__lightgbm,0.09617953413144
CYP3A4,elastic_net,1,4,chemeleon__rf,0.0503839022344157
CYP3A4,elastic_net,1,4,chemeleon__xgboost,0.031700229299767804
CYP3A4,elastic_net,1,4,chemprop_chemeleoninit,0.4117993816218452
CYP3A4,elastic_net,1,4,chemprop_randominit,0.12213725058610976
CYP3A4,elastic_net,1,4,ecfp4_narrow__lightgbm,0.25423552084904716
CYP3A4,elastic_net,1,4,ecfp4_narrow__rf,0.11989590432006417
CYP3A4,elastic_net,1,4,ecfp4_narrow__xgboost,0.048313199168230694
CYP3A4,elastic_net,1,4,mordred_pca__lightgbm,-0.020043493239223845
CYP3A4,elastic_net,1,4,mordred_pca__rf,-0.03348124747886171
CYP3A4,elastic_net,1,4,mordred_pca__xgboost,0.0377448669414877
CYP3A4,elastic_net,1,4,__intercept__,-0.48372346777264585
CYP3A4,nnls,1,4,chemeleon__lightgbm,0.054604616788941324
CYP3A4,nnls,1,4,chemeleon__rf,0.0
CYP3A4,nnls,1,4,chemeleon__xgboost,0.0
CYP3A4,nnls,1,4,chemprop_chemeleoninit,0.44921454428744295
CYP3A4,nnls,1,4,chemprop_randominit,0.11658524238293971
CYP3A4,nnls,1,4,ecfp4_narrow__lightgbm,0.2980401076007475
CYP3A4,nnls,1,4,ecfp4_narrow__rf,0.07161661802125818
CYP3A4,nnls,1,4,ecfp4_narrow__xgboost,0.01424095231894127
CYP3A4,nnls,1,4,mordred_pca__lightgbm,0.0
CYP3A4,nnls,1,4,mordred_pca__rf,0.0
CYP3A4,nnls,1,4,mordred_pca__xgboost,0.0
CYP3A4,nn_ridge,1,4,chemeleon__lightgbm,0.05760633181456664
CYP3A4,nn_ridge,1,4,chemeleon__rf,0.0
CYP3A4,nn_ridge,1,4,chemeleon__xgboost,0.0
CYP3A4,nn_ridge,1,4,chemprop_chemeleoninit,0.44353541260432855
CYP3A4,nn_ridge,1,4,chemprop_randominit,0.11869289708766213
CYP3A4,nn_ridge,1,4,ecfp4_narrow__lightgbm,0.2895632820450882
CYP3A4,nn_ridge,1,4,ecfp4_narrow__rf,0.07423235931308492
CYP3A4,nn_ridge,1,4,ecfp4_narrow__xgboost,0.02064103595042973
CYP3A4,nn_ridge,1,4,mordred_pca__lightgbm,0.0
CYP3A4,nn_ridge,1,4,mordred_pca__rf,0.0
CYP3A4,nn_ridge,1,4,mordred_pca__xgboost,0.0
CYP3A4,ridge,2,0,chemeleon__lightgbm,0.09913911388434728
CYP3A4,ridge,2,0,chemeleon__rf,0.05156354005533039
CYP3A4,ridge,2,0,chemeleon__xgboost,0.03795105376202791
CYP3A4,ridge,2,0,chemprop_chemeleoninit,0.4132763450102534
CYP3A4,ridge,2,0,chemprop_randominit,0.12379648770208948
CYP3A4,ridge,2,0,ecfp4_narrow__lightgbm,0.25951251086821747
CYP3A4,ridge,2,0,ecfp4_narrow__rf,0.11279392964062118
CYP3A4,ridge,2,0,ecfp4_narrow__xgboost,0.04512906337570239
CYP3A4,ridge,2,0,mordred_pca__lightgbm,-0.030939853498567725
CYP3A4,ridge,2,0,mordred_pca__rf,-0.04986354959145861
CYP3A4,ridge,2,0,mordred_pca__xgboost,0.04740362867163259
CYP3A4,ridge,2,0,__intercept__,-0.4476241507989158
CYP3A4,elastic_net,2,0,chemeleon__lightgbm,0.09862708229156306
CYP3A4,elastic_net,2,0,chemeleon__rf,0.04555220997014171
CYP3A4,elastic_net,2,0,chemeleon__xgboost,0.03910885858988601
CYP3A4,elastic_net,2,0,chemprop_chemeleoninit,0.4058785626093239
CYP3A4,elastic_net,2,0,chemprop_randominit,0.12612708450019128
CYP3A4,elastic_net,2,0,ecfp4_narrow__lightgbm,0.2516191485316695
CYP3A4,elastic_net,2,0,ecfp4_narrow__rf,0.11173638197635176
CYP3A4,elastic_net,2,0,ecfp4_narrow__xgboost,0.051113946607233805
CYP3A4,elastic_net,2,0,mordred_pca__lightgbm,-0.019572574623063013
CYP3A4,elastic_net,2,0,mordred_pca__rf,-0.031423192004044934
CYP3A4,elastic_net,2,0,mordred_pca__xgboost,0.037190053565774255
CYP3A4,elastic_net,2,0,__intercept__,-0.47311967743314565
CYP3A4,nnls,2,0,chemeleon__lightgbm,0.05636754185858266
CYP3A4,nnls,2,0,chemeleon__rf,0.0
CYP3A4,nnls,2,0,chemeleon__xgboost,0.006835651566954156
CYP3A4,nnls,2,0,chemprop_chemeleoninit,0.443289636748198
CYP3A4,nnls,2,0,chemprop_randominit,0.12087554561409508
CYP3A4,nnls,2,0,ecfp4_narrow__lightgbm,0.2956224859964071
CYP3A4,nnls,2,0,ecfp4_narrow__rf,0.06253126550370229
CYP3A4,nnls,2,0,ecfp4_narrow__xgboost,0.018366703924328685
CYP3A4,nnls,2,0,mordred_pca__lightgbm,0.0
CYP3A4,nnls,2,0,mordred_pca__rf,0.0
CYP3A4,nnls,2,0,mordred_pca__xgboost,0.0
CYP3A4,nn_ridge,2,0,chemeleon__lightgbm,0.05636760355423111
CYP3A4,nn_ridge,2,0,chemeleon__rf,0.0
CYP3A4,nn_ridge,2,0,chemeleon__xgboost,0.006835691513203817
CYP3A4,nn_ridge,2,0,chemprop_chemeleoninit,0.44328945363693184
CYP3A4,nn_ridge,2,0,chemprop_randominit,0.1208756112452625
CYP3A4,nn_ridge,2,0,ecfp4_narrow__lightgbm,0.2956221994001602
CYP3A4,nn_ridge,2,0,ecfp4_narrow__rf,0.06253136525020783
CYP3A4,nn_ridge,2,0,ecfp4_narrow__xgboost,0.01836690575281902
CYP3A4,nn_ridge,2,0,mordred_pca__lightgbm,0.0
CYP3A4,nn_ridge,2,0,mordred_pca__rf,0.0
CYP3A4,nn_ridge,2,0,mordred_pca__xgboost,0.0
CYP3A4,ridge,2,1,chemeleon__lightgbm,0.09473280623794482
CYP3A4,ridge,2,1,chemeleon__rf,0.06957906731089702
CYP3A4,ridge,2,1,chemeleon__xgboost,0.02734620277437633
CYP3A4,ridge,2,1,chemprop_chemeleoninit,0.4244977010288877
CYP3A4,ridge,2,1,chemprop_randominit,0.11973306333073018
CYP3A4,ridge,2,1,ecfp4_narrow__lightgbm,0.24572524580404873
CYP3A4,ridge,2,1,ecfp4_narrow__rf,0.12469467516035558
CYP3A4,ridge,2,1,ecfp4_narrow__xgboost,0.03954641312671385
CYP3A4,ridge,2,1,mordred_pca__lightgbm,-0.029066410633228363
CYP3A4,ridge,2,1,mordred_pca__rf,-0.04777611109431779
CYP3A4,ridge,2,1,mordred_pca__xgboost,0.04858065122287071
CYP3A4,ridge,2,1,__intercept__,-0.4823972340690075
CYP3A4,elastic_net,2,1,chemeleon__lightgbm,0.09506607201184185
CYP3A4,elastic_net,2,1,chemeleon__rf,0.06227986551008292
CYP3A4,elastic_net,2,1,chemeleon__xgboost,0.028916455890430164
CYP3A4,elastic_net,2,1,chemprop_chemeleoninit,0.41674987334852537
CYP3A4,elastic_net,2,1,chemprop_randominit,0.1220542313366734
CYP3A4,elastic_net,2,1,ecfp4_narrow__lightgbm,0.23863634386749646
CYP3A4,elastic_net,2,1,ecfp4_narrow__rf,0.12271224157033558
CYP3A4,elastic_net,2,1,ecfp4_narrow__xgboost,0.04585486699134937
CYP3A4,elastic_net,2,1,mordred_pca__lightgbm,-0.01782052818291435
CYP3A4,elastic_net,2,1,mordred_pca__rf,-0.029453891868042256
CYP3A4,elastic_net,2,1,mordred_pca__xgboost,0.038390971370381326
CYP3A4,elastic_net,2,1,__intercept__,-0.5062008362910833
CYP3A4,nnls,2,1,chemeleon__lightgbm,0.06139666003014596
CYP3A4,nnls,2,1,chemeleon__rf,0.0
CYP3A4,nnls,2,1,chemeleon__xgboost,0.0
CYP3A4,nnls,2,1,chemprop_chemeleoninit,0.4554348964219143
CYP3A4,nnls,2,1,chemprop_randominit,0.11621781542432866
CYP3A4,nnls,2,1,ecfp4_narrow__lightgbm,0.28170347790275135
CYP3A4,nnls,2,1,ecfp4_narrow__rf,0.07677106603889779
CYP3A4,nnls,2,1,ecfp4_narrow__xgboost,0.011722848096381118
CYP3A4,nnls,2,1,mordred_pca__lightgbm,0.0
CYP3A4,nnls,2,1,mordred_pca__rf,0.0
CYP3A4,nnls,2,1,mordred_pca__xgboost,0.0
CYP3A4,nn_ridge,2,1,chemeleon__lightgbm,0.061396757527168624
CYP3A4,nn_ridge,2,1,chemeleon__rf,0.0
CYP3A4,nn_ridge,2,1,chemeleon__xgboost,0.0
CYP3A4,nn_ridge,2,1,chemprop_chemeleoninit,0.45543470522497126
CYP3A4,nn_ridge,2,1,chemprop_randominit,0.11621788449178352
CYP3A4,nn_ridge,2,1,ecfp4_narrow__lightgbm,0.28170321458552655
CYP3A4,nn_ridge,2,1,ecfp4_narrow__rf,0.07677113757003565
CYP3A4,nn_ridge,2,1,ecfp4_narrow__xgboost,0.011723063696947787
CYP3A4,nn_ridge,2,1,mordred_pca__lightgbm,0.0
CYP3A4,nn_ridge,2,1,mordred_pca__rf,0.0
CYP3A4,nn_ridge,2,1,mordred_pca__xgboost,0.0
CYP3A4,ridge,2,2,chemeleon__lightgbm,0.10335960299712367
CYP3A4,ridge,2,2,chemeleon__rf,0.059439318515632375
CYP3A4,ridge,2,2,chemeleon__xgboost,0.029786167339542844
CYP3A4,ridge,2,2,chemprop_chemeleoninit,0.4013432811082365
CYP3A4,ridge,2,2,chemprop_randominit,0.13420045715510603
CYP3A4,ridge,2,2,ecfp4_narrow__lightgbm,0.2392120775276611
CYP3A4,ridge,2,2,ecfp4_narrow__rf,0.11960285572231899
CYP3A4,ridge,2,2,ecfp4_narrow__xgboost,0.0582219333759577
CYP3A4,ridge,2,2,mordred_pca__lightgbm,-0.024519770711142835
CYP3A4,ridge,2,2,mordred_pca__rf,-0.04642289285752627
CYP3A4,ridge,2,2,mordred_pca__xgboost,0.042234939658392104
CYP3A4,ridge,2,2,__intercept__,-0.47798178998007224
CYP3A4,elastic_net,2,2,chemeleon__lightgbm,0.10258667741514016
CYP3A4,elastic_net,2,2,chemeleon__rf,0.053834626505139226
CYP3A4,elastic_net,2,2,chemeleon__xgboost,0.02802171604595176
CYP3A4,elastic_net,2,2,chemprop_chemeleoninit,0.4051644035562721
CYP3A4,elastic_net,2,2,chemprop_randominit,0.13283186130240793
CYP3A4,elastic_net,2,2,ecfp4_narrow__lightgbm,0.24254960019199565
CYP3A4,elastic_net,2,2,ecfp4_narrow__rf,0.11773428830945638
CYP3A4,elastic_net,2,2,ecfp4_narrow__xgboost,0.05404681104825173
CYP3A4,elastic_net,2,2,mordred_pca__lightgbm,-0.017773401441584603
CYP3A4,elastic_net,2,2,mordred_pca__rf,-0.03545375987643905
CYP3A4,elastic_net,2,2,mordred_pca__xgboost,0.034869956565675764
CYP3A4,elastic_net,2,2,__intercept__,-0.4857519003468207
CYP3A4,nnls,2,2,chemeleon__lightgbm,0.05960899147851995
CYP3A4,nnls,2,2,chemeleon__rf,0.0
CYP3A4,nnls,2,2,chemeleon__xgboost,0.0
CYP3A4,nnls,2,2,chemprop_chemeleoninit,0.4434580711852918
CYP3A4,nnls,2,2,chemprop_randominit,0.12641257553206714
CYP3A4,nnls,2,2,ecfp4_narrow__lightgbm,0.2845692210315178
CYP3A4,nnls,2,2,ecfp4_narrow__rf,0.06738219735562208
CYP3A4,nnls,2,2,ecfp4_narrow__xgboost,0.022059899743110595
CYP3A4,nnls,2,2,mordred_pca__lightgbm,0.0
CYP3A4,nnls,2,2,mordred_pca__rf,0.0
CYP3A4,nnls,2,2,mordred_pca__xgboost,0.0
CYP3A4,nn_ridge,2,2,chemeleon__lightgbm,0.06253553925424209
CYP3A4,nn_ridge,2,2,chemeleon__rf,0.0
CYP3A4,nn_ridge,2,2,chemeleon__xgboost,0.0
CYP3A4,nn_ridge,2,2,chemprop_chemeleoninit,0.43789428234420297
CYP3A4,nn_ridge,2,2,chemprop_randominit,0.12837859700773885
CYP3A4,nn_ridge,2,2,ecfp4_narrow__lightgbm,0.2766043936245148
CYP3A4,nn_ridge,2,2,ecfp4_narrow__rf,0.07010673815396648
CYP3A4,nn_ridge,2,2,ecfp4_narrow__xgboost,0.027939363899361264
CYP3A4,nn_ridge,2,2,mordred_pca__lightgbm,0.0
CYP3A4,nn_ridge,2,2,mordred_pca__rf,0.0
CYP3A4,nn_ridge,2,2,mordred_pca__xgboost,0.0
CYP3A4,ridge,2,3,chemeleon__lightgbm,0.10282644966505429
CYP3A4,ridge,2,3,chemeleon__rf,0.059329649980896855
CYP3A4,ridge,2,3,chemeleon__xgboost,0.03213240081412327
CYP3A4,ridge,2,3,chemprop_chemeleoninit,0.4057903823087477
CYP3A4,ridge,2,3,chemprop_randominit,0.13019410716214957
CYP3A4,ridge,2,3,ecfp4_narrow__lightgbm,0.2464044223889794
CYP3A4,ridge,2,3,ecfp4_narrow__rf,0.11579750767308533
CYP3A4,ridge,2,3,ecfp4_narrow__xgboost,0.05456184121002019
CYP3A4,ridge,2,3,mordred_pca__lightgbm,-0.026589065988469694
CYP3A4,ridge,2,3,mordred_pca__rf,-0.04936133601356361
CYP3A4,ridge,2,3,mordred_pca__xgboost,0.04745300006371158
CYP3A4,ridge,2,3,__intercept__,-0.4824628324595679
CYP3A4,elastic_net,2,3,chemeleon__lightgbm,0.10195164948628214
CYP3A4,elastic_net,2,3,chemeleon__rf,0.05364148958678397
CYP3A4,elastic_net,2,3,chemeleon__xgboost,0.030422273776679512
CYP3A4,elastic_net,2,3,chemprop_chemeleoninit,0.4098062646246728
CYP3A4,elastic_net,2,3,chemprop_randominit,0.12871217069080365
CYP3A4,elastic_net,2,3,ecfp4_narrow__lightgbm,0.25008172159925735
CYP3A4,elastic_net,2,3,ecfp4_narrow__rf,0.11377033795806235
CYP3A4,elastic_net,2,3,ecfp4_narrow__xgboost,0.05021217257066671
CYP3A4,elastic_net,2,3,mordred_pca__lightgbm,-0.019996457106450656
CYP3A4,elastic_net,2,3,mordred_pca__rf,-0.03847238574375232
CYP3A4,elastic_net,2,3,mordred_pca__xgboost,0.0402242834683461
CYP3A4,elastic_net,2,3,__intercept__,-0.48968386709108724
CYP3A4,nnls,2,3,chemeleon__lightgbm,0.059903947326076304
CYP3A4,nnls,2,3,chemeleon__rf,0.0
CYP3A4,nnls,2,3,chemeleon__xgboost,0.0
CYP3A4,nnls,2,3,chemprop_chemeleoninit,0.44814449014057073
CYP3A4,nnls,2,3,chemprop_randominit,0.1218334150133976
CYP3A4,nnls,2,3,ecfp4_narrow__lightgbm,0.29484160335130827
CYP3A4,nnls,2,3,ecfp4_narrow__rf,0.06484526435302625
CYP3A4,nnls,2,3,ecfp4_narrow__xgboost,0.014797811039633077
CYP3A4,nnls,2,3,mordred_pca__lightgbm,0.0
CYP3A4,nnls,2,3,mordred_pca__rf,0.0
CYP3A4,nnls,2,3,mordred_pca__xgboost,0.0
CYP3A4,nn_ridge,2,3,chemeleon__lightgbm,0.06283650893527061
CYP3A4,nn_ridge,2,3,chemeleon__rf,0.0
CYP3A4,nn_ridge,2,3,chemeleon__xgboost,0.0
CYP3A4,nn_ridge,2,3,chemprop_chemeleoninit,0.44247104346994226
CYP3A4,nn_ridge,2,3,chemprop_randominit,0.12391740437816778
CYP3A4,nn_ridge,2,3,ecfp4_narrow__lightgbm,0.28629101837051646
CYP3A4,nn_ridge,2,3,ecfp4_narrow__rf,0.06779379371711702
CYP3A4,nn_ridge,2,3,ecfp4_narrow__xgboost,0.021033787867181873
CYP3A4,nn_ridge,2,3,mordred_pca__lightgbm,0.0
CYP3A4,nn_ridge,2,3,mordred_pca__rf,0.0
CYP3A4,nn_ridge,2,3,mordred_pca__xgboost,0.0
CYP3A4,ridge,2,4,chemeleon__lightgbm,0.09667006920648903
CYP3A4,ridge,2,4,chemeleon__rf,0.05922810744337689
CYP3A4,ridge,2,4,chemeleon__xgboost,0.026962324845432782
CYP3A4,ridge,2,4,chemprop_chemeleoninit,0.4091245667825367
CYP3A4,ridge,2,4,chemprop_randominit,0.12329578340031888
CYP3A4,ridge,2,4,ecfp4_narrow__lightgbm,0.24421268760561934
CYP3A4,ridge,2,4,ecfp4_narrow__rf,0.11611407198075614
CYP3A4,ridge,2,4,ecfp4_narrow__xgboost,0.056258172075339175
CYP3A4,ridge,2,4,mordred_pca__lightgbm,-0.019497205779927414
CYP3A4,ridge,2,4,mordred_pca__rf,-0.03346952805712874
CYP3A4,ridge,2,4,mordred_pca__xgboost,0.0405513207947399
CYP3A4,ridge,2,4,__intercept__,-0.49069981526287787
CYP3A4,elastic_net,2,4,chemeleon__lightgbm,0.09557788507529077
CYP3A4,elastic_net,2,4,chemeleon__rf,0.05367066823757429
CYP3A4,elastic_net,2,4,chemeleon__xgboost,0.025197786386586957
CYP3A4,elastic_net,2,4,chemprop_chemeleoninit,0.41325434773922415
CYP3A4,elastic_net,2,4,chemprop_randominit,0.12173708444292236
CYP3A4,elastic_net,2,4,ecfp4_narrow__lightgbm,0.24774279453852738
CYP3A4,elastic_net,2,4,ecfp4_narrow__rf,0.11405690623233734
CYP3A4,elastic_net,2,4,ecfp4_narrow__xgboost,0.05201683176207183
CYP3A4,elastic_net,2,4,mordred_pca__lightgbm,-0.0128283847519155
CYP3A4,elastic_net,2,4,mordred_pca__rf,-0.02190618664328568
