isoform,offset,s,strae
CYP3A4,0.5,2.65,1.9916816735805107
CYP3A4,0.5,2.7,2.04533784173117
CYP3A4,0.5,2.75,2.0995077503480664
CYP3A4,0.5,2.8,2.1542375191576104
CYP3A4,0.5,2.85,2.2094271750341066
CYP3A4,0.5,2.9,2.265084623996166
CYP3A4,0.5,2.95,2.3211436997994377
CYP3A4,0.5,3.0,2.3776111846363848
CYP3A4,0.55,0.2,0.8658266174682172
CYP3A4,0.55,0.25,0.8273315190087376
CYP3A4,0.55,0.3,0.7914094993535514
CYP3A4,0.55,0.35,0.7584278977571953
CYP3A4,0.55,0.4,0.7288902446119115
CYP3A4,0.55,0.45,0.7031824837863118
CYP3A4,0.55,0.5,0.6817195928658325
CYP3A4,0.55,0.55,0.6649054435739281
CYP3A4,0.55,0.6,0.6526165050437742
CYP3A4,0.55,0.65,0.6448920687157721
CYP3A4,0.55,0.7,0.6418452103847688
CYP3A4,0.55,0.75,0.6432861984661371
CYP3A4,0.55,0.8,0.6487763495727831
CYP3A4,0.55,0.85,0.6580188881460661
CYP3A4,0.55,0.9,0.6707399534835453
CYP3A4,0.55,0.95,0.686651164263145
CYP3A4,0.55,1.0,0.7054481645670573
CYP3A4,0.55,1.05,0.7268317163320678
CYP3A4,0.55,1.1,0.7502847945329875
CYP3A4,0.55,1.15,0.7754605291786766
CYP3A4,0.55,1.2,0.8022187641734693
CYP3A4,0.55,1.25,0.830516224067592
CYP3A4,0.55,1.3,0.860245722416557
CYP3A4,0.55,1.35,0.8913658143860912
CYP3A4,0.55,1.4,0.9237346710017138
CYP3A4,0.55,1.45,0.9572637699486684
CYP3A4,0.55,1.5,0.9917969045094384
CYP3A4,0.55,1.55,1.027438132596412
CYP3A4,0.55,1.6,1.0640905762784496
CYP3A4,0.55,1.65,1.101635573646712
CYP3A4,0.55,1.7,1.1400066696749562
CYP3A4,0.55,1.75,1.179323993754056
CYP3A4,0.55,1.8,1.2195172904985674
CYP3A4,0.55,1.85,1.2604500887614714
CYP3A4,0.55,1.9,1.3021546045001804
CYP3A4,0.55,1.95,1.3446626759797642
CYP3A4,0.55,2.0,1.3879733648146555
CYP3A4,0.55,2.05,1.432040570945391
CYP3A4,0.55,2.1,1.476888159771907
CYP3A4,0.55,2.15,1.522578120084651
CYP3A4,0.55,2.2,1.5691478893208597
CYP3A4,0.55,2.25,1.6165195074996361
CYP3A4,0.55,2.3,1.6648117883803575
CYP3A4,0.55,2.35,1.7138007537940716
CYP3A4,0.55,2.4,1.763529649683955
CYP3A4,0.55,2.45,1.813961667878982
CYP3A4,0.55,2.5,1.8650364391727179
CYP3A4,0.55,2.55,1.916609483315461
CYP3A4,0.55,2.6,1.9686866000571643
CYP3A4,0.55,2.65,2.021310585324097
CYP3A4,0.55,2.7,2.07444491562419
CYP3A4,0.55,2.75,2.1281753076436796
CYP3A4,0.55,2.8,2.182441645963595
CYP3A4,0.55,2.85,2.237213828415622
CYP3A4,0.55,2.9,2.2924441898020524
CYP3A4,0.55,2.95,2.3481312989420275
CYP3A4,0.55,3.0,2.404210950756046
CYP3A4,0.6,0.2,0.8965503876565789
CYP3A4,0.6,0.25,0.859847221528122
CYP3A4,0.6,0.3,0.8258102553457298
CYP3A4,0.6,0.35,0.7947615070412043
CYP3A4,0.6,0.4,0.7670916389716375
CYP3A4,0.6,0.45,0.7431317394636888
CYP3A4,0.6,0.5,0.7232421422302596
CYP3A4,0.6,0.55,0.7075857991137644
CYP3A4,0.6,0.6,0.6963951761437863
CYP3A4,0.6,0.65,0.6895761401188609
CYP3A4,0.6,0.7,0.6871989031991315
CYP3A4,0.6,0.75,0.688920443805943
CYP3A4,0.6,0.8,0.694634583231455
CYP3A4,0.6,0.85,0.7039929279424877
CYP3A4,0.6,0.9,0.7165987170657653
CYP3A4,0.6,0.95,0.7325925215961709
CYP3A4,0.6,1.0,0.7514380540313608
CYP3A4,0.6,1.05,0.7725671199489521
CYP3A4,0.6,1.1,0.7957236555532349
CYP3A4,0.6,1.15,0.8206364367829162
CYP3A4,0.6,1.2,0.8471555195932301
CYP3A4,0.6,1.25,0.875213907796119
CYP3A4,0.6,1.3,0.9046473002664077
CYP3A4,0.6,1.35,0.9354330937107598
CYP3A4,0.6,1.4,0.9676128705520702
CYP3A4,0.6,1.45,1.0008015150787097
CYP3A4,0.6,1.5,1.0348404937489675
CYP3A4,0.6,1.55,1.069930591858443
CYP3A4,0.6,1.6,1.1061818906345744
CYP3A4,0.6,1.65,1.1433547341824792
CYP3A4,0.6,1.7,1.1813115226636406
CYP3A4,0.6,1.75,1.2201179880545472
CYP3A4,0.6,1.8,1.2597547561902935
CYP3A4,0.6,1.85,1.3001939953618808
CYP3A4,0.6,1.9,1.3414209451269048
CYP3A4,0.6,1.95,1.3834501535463208
CYP3A4,0.6,2.0,1.4262904666541192
CYP3A4,0.6,2.05,1.4698446501756335
CYP3A4,0.6,2.1,1.5141880251270994
CYP3A4,0.6,2.15,1.559279088958211
CYP3A4,0.6,2.2,1.6052310159346623
CYP3A4,0.6,2.25,1.6520082703145418
CYP3A4,0.6,2.3,1.6996063461528657
CYP3A4,0.6,2.35,1.7480248026894216
CYP3A4,0.6,2.4,1.7971764134875998
CYP3A4,0.6,2.45,1.847102886921105
CYP3A4,0.6,2.5,1.8977134574925951
CYP3A4,0.6,2.55,1.9488852945164041
CYP3A4,0.6,2.6,2.000532145139638
CYP3A4,0.6,2.65,2.052717501269132
CYP3A4,0.6,2.7,2.105459662311159
CYP3A4,0.6,2.75,2.1586885247842087
CYP3A4,0.6,2.8,2.2124844862516824
CYP3A4,0.6,2.85,2.266800796297926
CYP3A4,0.6,2.9,2.3215999176411195
CYP3A4,0.6,2.95,2.3768390642377284
CYP3A4,0.6,3.0,2.43251996781592
CYP3A4,0.65,0.2,0.9319450408248874
CYP3A4,0.65,0.25,0.89727077738413
CYP3A4,0.65,0.3,0.8653930453730317
CYP3A4,0.65,0.35,0.8364112744672675
CYP3A4,0.65,0.4,0.810760940090483
CYP3A4,0.65,0.45,0.7886808042060394
CYP3A4,0.65,0.5,0.7702580308763091
CYP3A4,0.65,0.55,0.7558000286925629
CYP3A4,0.65,0.6,0.7457063333523308
CYP3A4,0.65,0.65,0.7397886710592358
CYP3A4,0.65,0.7,0.7378880064536986
CYP3A4,0.65,0.75,0.7399434157562478
CYP3A4,0.65,0.8,0.7457253183387954
CYP3A4,0.65,0.85,0.7549886171159825
CYP3A4,0.65,0.9,0.7676412627855421
CYP3A4,0.65,0.95,0.7833240530264847
CYP3A4,0.65,1.0,0.8017232710521232
CYP3A4,0.65,1.05,0.8225231324915916
CYP3A4,0.65,1.1,0.8452137609091008
CYP3A4,0.65,1.15,0.8696503689662013
CYP3A4,0.65,1.2,0.8957343905131389
CYP3A4,0.65,1.25,0.9233409833861855
CYP3A4,0.65,1.3,0.9524459676081998
CYP3A4,0.65,1.35,0.9828599628766409
CYP3A4,0.65,1.4,1.0144855289854784
CYP3A4,0.65,1.45,1.0471784814780563
CYP3A4,0.65,1.5,1.080827632712306
CYP3A4,0.65,1.55,1.1154103123455565
CYP3A4,0.65,1.6,1.151084206199121
CYP3A4,0.65,1.65,1.187680297522019
CYP3A4,0.65,1.7,1.225175837502774
CYP3A4,0.65,1.75,1.2633707762465023
CYP3A4,0.65,1.8,1.3024635312974622
CYP3A4,0.65,1.85,1.3423867335347415
CYP3A4,0.65,1.9,1.3830765322110137
CYP3A4,0.65,1.95,1.4245708605361576
CYP3A4,0.65,2.0,1.4669263559902865
CYP3A4,0.65,2.05,1.5100271095703068
CYP3A4,0.65,2.1,1.5538461703655566
CYP3A4,0.65,2.15,1.5983531838101452
CYP3A4,0.65,2.2,1.6436089259137643
CYP3A4,0.65,2.25,1.6897436369122982
CYP3A4,0.65,2.3,1.736686468568327
CYP3A4,0.65,2.35,1.7845328567030447
CYP3A4,0.65,2.4,1.8330713113571349
CYP3A4,0.65,2.45,1.8823550057207286
CYP3A4,0.65,2.5,1.9323935358845188
CYP3A4,0.65,2.55,1.9831210947929994
CYP3A4,0.65,2.6,2.034383993849689
CYP3A4,0.65,2.65,2.0860881120633845
CYP3A4,0.65,2.7,2.138337929706058
CYP3A4,0.65,2.75,2.191108343275325
CYP3A4,0.65,2.8,2.244386665157821
CYP3A4,0.65,2.85,2.2981827418886462
CYP3A4,0.65,2.9,2.352513487471055
CYP3A4,0.65,2.95,2.407291703052469
CYP3A4,0.65,3.0,2.4624969201042917
CYP3A4,0.7,0.2,0.9720941794165022
CYP3A4,0.7,0.25,0.9395579760820723
CYP3A4,0.7,0.3,0.9098325111747125
CYP3A4,0.7,0.35,0.8830853270383048
CYP3A4,0.7,0.4,0.8595043790792541
CYP3A4,0.7,0.45,0.8392261154135611
CYP3A4,0.7,0.5,0.8224704871658197
CYP3A4,0.7,0.55,0.8094560642167422
CYP3A4,0.7,0.6,0.8001946366105563
CYP3A4,0.7,0.65,0.7949899255428995
CYP3A4,0.7,0.7,0.7934510182912176
CYP3A4,0.7,0.75,0.7957315429405392
CYP3A4,0.7,0.8,0.80145807253724
CYP3A4,0.7,0.85,0.8106327145775443
CYP3A4,0.7,0.9,0.8230913472575607
CYP3A4,0.7,0.95,0.838323726893531
CYP3A4,0.7,1.0,0.8561477540990031
CYP3A4,0.7,1.05,0.8762968789661769
CYP3A4,0.7,1.1,0.898385108452587
CYP3A4,0.7,1.15,0.9222585038803621
CYP3A4,0.7,1.2,0.9477003511851526
CYP3A4,0.7,1.25,0.9748039465937285
CYP3A4,0.7,1.3,1.0033452781339582
CYP3A4,0.7,1.35,1.0332130402614566
CYP3A4,0.7,1.4,1.0642522953175264
CYP3A4,0.7,1.45,1.0964023494329704
CYP3A4,0.7,1.5,1.1295554994013524
CYP3A4,0.7,1.55,1.1635807199213286
CYP3A4,0.7,1.6,1.198619555570703
CYP3A4,0.7,1.65,1.23463399137484
CYP3A4,0.7,1.7,1.2714598219102262
CYP3A4,0.7,1.75,1.309120702086769
CYP3A4,0.7,1.8,1.347661101546486
CYP3A4,0.7,1.85,1.3869908220048144
CYP3A4,0.7,1.9,1.4271186737909687
CYP3A4,0.7,1.95,1.4680406491316424
CYP3A4,0.7,2.0,1.5097962960602296
CYP3A4,0.7,2.05,1.5523676851224524
CYP3A4,0.7,2.1,1.5955958148984626
CYP3A4,0.7,2.15,1.6396000711669776
CYP3A4,0.7,2.2,1.684303047147183
CYP3A4,0.7,2.25,1.7297704878381155
CYP3A4,0.7,2.3,1.7760678088844897
CYP3A4,0.7,2.35,1.823191131125486
CYP3A4,0.7,2.4,1.8711654296463234
CYP3A4,0.7,2.45,1.9198037771355474
CYP3A4,0.7,2.5,1.9691847044725515
CYP3A4,0.7,2.55,2.0192544478549537
CYP3A4,0.7,2.6,2.070018028255708
CYP3A4,0.7,2.65,2.1212760507010286
CYP3A4,0.7,2.7,2.1729723927917624
CYP3A4,0.7,2.75,2.2252318781815066
CYP3A4,0.7,2.8,2.278011245720908
CYP3A4,0.7,2.85,2.3313202612306796
CYP3A4,0.7,2.9,2.385111857805335
CYP3A4,0.7,2.95,2.439404099865607
CYP3A4,0.7,3.0,2.4941335221046765
CYP3A4,0.75,0.2,1.0168271221095997
CYP3A4,0.75,0.25,0.9865929765666954
CYP3A4,0.75,0.3,0.9591801161901817
CYP3A4,0.75,0.35,0.9347104815789559
CYP3A4,0.75,0.4,0.9130574988120367
CYP3A4,0.75,0.45,0.894588427253154
CYP3A4,0.75,0.5,0.8794570688144531
CYP3A4,0.75,0.55,0.8677769366070105
CYP3A4,0.75,0.6,0.85965264450073
CYP3A4,0.75,0.65,0.8548996886329312
CYP3A4,0.75,0.7,0.8536180871049158
CYP3A4,0.75,0.75,0.8558819165750188
CYP3A4,0.75,0.8,0.8617733204793379
CYP3A4,0.75,0.85,0.8707277665163495
CYP3A4,0.75,0.9,0.8826938878168908
CYP3A4,0.75,0.95,0.897415871610869
CYP3A4,0.75,1.0,0.9145170167306159
CYP3A4,0.75,1.05,0.933754484464508
CYP3A4,0.75,1.1,0.9550551462371349
CYP3A4,0.75,1.15,0.9781986599736404
CYP3A4,0.75,1.2,1.0030358673688062
CYP3A4,0.75,1.25,1.0294091056013397
CYP3A4,0.75,1.3,1.0573011721568675
CYP3A4,0.75,1.35,1.086438777621219
CYP3A4,0.75,1.4,1.1168363031937003
CYP3A4,0.75,1.45,1.148306196493366
CYP3A4,0.75,1.5,1.1808274644616785
CYP3A4,0.75,1.55,1.214243288685541
CYP3A4,0.75,1.6,1.2485661049129968
CYP3A4,0.75,1.65,1.2839664341878847
CYP3A4,0.75,1.7,1.320283327606563
CYP3A4,0.75,1.75,1.3573402639864698
CYP3A4,0.75,1.8,1.3951891641345424
CYP3A4,0.75,1.85,1.4339245943971695
CYP3A4,0.75,1.9,1.4734477859983075
CYP3A4,0.75,1.95,1.5137194133563674
CYP3A4,0.75,2.0,1.5547962909474888
CYP3A4,0.75,2.05,1.5967532353578555
CYP3A4,0.75,2.1,1.6395293960437314
CYP3A4,0.75,2.15,1.6829699072762556
CYP3A4,0.75,2.2,1.7270858648204488
CYP3A4,0.75,2.25,1.7719261878373016
CYP3A4,0.75,2.3,1.8175448882067722
CYP3A4,0.75,2.35,1.8639622674319103
CYP3A4,0.75,2.4,1.9112765504436264
CYP3A4,0.75,2.45,1.9593161482235586
CYP3A4,0.75,2.5,2.008039486152271
CYP3A4,0.75,2.55,2.0574684947431954
CYP3A4,0.75,2.6,2.10757825866752
CYP3A4,0.75,2.65,2.1583079367677658
CYP3A4,0.75,2.7,2.209509386308668
CYP3A4,0.75,2.75,2.2611743430952105
CYP3A4,0.75,2.8,2.313404928253121
CYP3A4,0.75,2.85,2.366128797827265
CYP3A4,0.75,2.9,2.4193971604652256
CYP3A4,0.75,2.95,2.4731489745124886
CYP3A4,0.75,3.0,2.5274057292428527
CYP3A4,0.8,0.2,1.066351297948596
CYP3A4,0.8,0.25,1.03839620410264
CYP3A4,0.8,0.3,1.0132238457255118
CYP3A4,0.8,0.35,0.9906904720159745
CYP3A4,0.8,0.4,0.9710527718937148
CYP3A4,0.8,0.45,0.9544002873482893
CYP3A4,0.8,0.5,0.9408489601463107
CYP3A4,0.8,0.55,0.9304563762546378
CYP3A4,0.8,0.6,0.9231442397239524
CYP3A4,0.8,0.65,0.9189370192498498
CYP3A4,0.8,0.7,0.9180105704529545
CYP3A4,0.8,0.75,0.9204234056789177
CYP3A4,0.8,0.8,0.9261110211957015
CYP3A4,0.8,0.85,0.9347774374829816
CYP3A4,0.8,0.9,0.9461070928486003
CYP3A4,0.8,0.95,0.9601217081837595
CYP3A4,0.8,1.0,0.9764399812876126
CYP3A4,0.8,1.05,0.9947976662487381
CYP3A4,0.8,1.1,1.0151789010083068
CYP3A4,0.8,1.15,1.0374746054433883
CYP3A4,0.8,1.2,1.0615569653476664
CYP3A4,0.8,1.25,1.0871423540711438
CYP3A4,0.8,1.3,1.114144534660604
CYP3A4,0.8,1.35,1.1424641454100644
CYP3A4,0.8,1.4,1.1720559458311102
CYP3A4,0.8,1.45,1.202871365639456
CYP3A4,0.8,1.5,1.2346759028023777
CYP3A4,0.8,1.55,1.2674103563774335
CYP3A4,0.8,1.6,1.3010478293826946
CYP3A4,0.8,1.65,1.3357539261355686
CYP3A4,0.8,1.7,1.3714412546513555
CYP3A4,0.8,1.75,1.4079124493447144
CYP3A4,0.8,1.8,1.4450716731062525
CYP3A4,0.8,1.85,1.4831363142894152
CYP3A4,0.8,1.9,1.5220352648870066
CYP3A4,0.8,1.95,1.5616892022540023
CYP3A4,0.8,2.0,1.6021284815708174
CYP3A4,0.8,2.05,1.6433914559197484
CYP3A4,0.8,2.1,1.6854993318773581
CYP3A4,0.8,2.15,1.7283799291776496
CYP3A4,0.8,2.2,1.7719878060970327
CYP3A4,0.8,2.25,1.8162146588724104
CYP3A4,0.8,2.3,1.8611546355129196
CYP3A4,0.8,2.35,1.9068898832073093
CYP3A4,0.8,2.4,1.9533986186412067
CYP3A4,0.8,2.45,2.000789307753724
CYP3A4,0.8,2.5,2.0488178947309406
CYP3A4,0.8,2.55,2.097597397404459
CYP3A4,0.8,2.6,2.1470333349753594
CYP3A4,0.8,2.65,2.1971250849564323
CYP3A4,0.8,2.7,2.247765896319209
CYP3A4,0.8,2.75,2.298905714931088
CYP3A4,0.8,2.8,2.3505392431032086
CYP3A4,0.8,2.85,2.402713423209239
CYP3A4,0.8,2.9,2.4553758748607537
CYP3A4,0.8,2.95,2.508582333542715
CYP3A4,0.8,3.0,2.562303923523577
CYP3A4,0.85,0.2,1.1205461708425437
CYP3A4,0.85,0.25,1.0947372547314385
CYP3A4,0.85,0.3,1.0715641302098613
CYP3A4,0.85,0.35,1.051021094371481
CYP3A4,0.85,0.4,1.0333561543767924
CYP3A4,0.85,0.45,1.0183766641372392
CYP3A4,0.85,0.5,1.006273938424515
CYP3A4,0.85,0.55,0.9969902090467894
CYP3A4,0.85,0.6,0.990437324394003
CYP3A4,0.85,0.65,0.9868172293271947
CYP3A4,0.85,0.7,0.9863288760917135
CYP3A4,0.85,0.75,0.9886522066944043
CYP3A4,0.85,0.8,0.9939090818399829
CYP3A4,0.85,0.85,1.002162518225428
CYP3A4,0.85,0.9,1.0129455320648715
CYP3A4,0.85,0.95,1.0260524161286189
CYP3A4,0.85,1.0,1.0415035705909728
CYP3A4,0.85,1.05,1.0590338160216877
CYP3A4,0.85,1.1,1.0785051095530045
CYP3A4,0.85,1.15,1.099870570378859
CYP3A4,0.85,1.2,1.1230075623295963
CYP3A4,0.85,1.25,1.1477483132989272
CYP3A4,0.85,1.3,1.1738083247434958
CYP3A4,0.85,1.35,1.2012349916840643
CYP3A4,0.85,1.4,1.2298388069626562
CYP3A4,0.85,1.45,1.2597860820990547
CYP3A4,0.85,1.5,1.2909181300573942
CYP3A4,0.85,1.55,1.3229691578882385
CYP3A4,0.85,1.6,1.3559197178155786
CYP3A4,0.85,1.65,1.3898441826774879
CYP3A4,0.85,1.7,1.4248380101452423
CYP3A4,0.85,1.75,1.4607118603621523
CYP3A4,0.85,1.8,1.49733250058649
CYP3A4,0.85,1.85,1.5346375425531469
CYP3A4,0.85,1.9,1.5728315048608932
CYP3A4,0.85,1.95,1.611886975500664
CYP3A4,0.85,2.0,1.651679713026652
CYP3A4,0.85,2.05,1.692182840179018
CYP3A4,0.85,2.1,1.7335214882151424
CYP3A4,0.85,2.15,1.7757504728428042
CYP3A4,0.85,2.2,1.8187310965795513
CYP3A4,0.85,2.25,1.8624365868495596
CYP3A4,0.85,2.3,1.9067673015240103
CYP3A4,0.85,2.35,1.951784586677437
CYP3A4,0.85,2.4,1.99756172844062
CYP3A4,0.85,2.45,2.044152352136108
CYP3A4,0.85,2.5,2.091537724993193
CYP3A4,0.85,2.55,2.139537880410739
CYP3A4,0.85,2.6,2.188305232684459
CYP3A4,0.85,2.65,2.237739313155701
CYP3A4,0.85,2.7,2.2877906813308644
CYP3A4,0.85,2.75,2.33835604427846
CYP3A4,0.85,2.8,2.389387481614637
CYP3A4,0.85,2.85,2.440978059133051
CYP3A4,0.85,2.9,2.4930983918851406
CYP3A4,0.85,2.95,2.5457340257562056
CYP3A4,0.85,3.0,2.598867916071068
CYP3A4,0.9,0.2,1.1791623512278933
CYP3A4,0.9,0.25,1.1553660392764276
CYP3A4,0.9,0.3,1.1340986476616963
CYP3A4,0.9,0.35,1.115483531446333
CYP3A4,0.9,0.4,1.0994682719298323
CYP3A4,0.9,0.45,1.0861288950575938
CYP3A4,0.9,0.5,1.0753462300549985
CYP3A4,0.9,0.55,1.0671155417222857
CYP3A4,0.9,0.6,1.0613906763204517
CYP3A4,0.9,0.65,1.0583187712601503
CYP3A4,0.9,0.7,1.0579726225344996
CYP3A4,0.9,0.75,1.0602487300906136
CYP3A4,0.9,0.8,1.0651448528635477
CYP3A4,0.9,0.85,1.0727649609544438
CYP3A4,0.9,0.9,1.082861092054031
CYP3A4,0.9,0.95,1.0950097939416379
CYP3A4,0.9,1.0,1.1094890421789674
CYP3A4,0.9,1.05,1.126106377950277
CYP3A4,0.9,1.1,1.144673673792259
CYP3A4,0.9,1.15,1.1651160471055804
CYP3A4,0.9,1.2,1.1872195104290695
CYP3A4,0.9,1.25,1.2110146703990323
CYP3A4,0.9,1.3,1.236265170676766
CYP3A4,0.9,1.35,1.2627258698578736
CYP3A4,0.9,1.4,1.2904617178127034
CYP3A4,0.9,1.45,1.3192940647643001
CYP3A4,0.9,1.5,1.3494988699369375
CYP3A4,0.9,1.55,1.3808942910065292
CYP3A4,0.9,1.6,1.4131191773333696
CYP3A4,0.9,1.65,1.4462223098316624
CYP3A4,0.9,1.7,1.4804258487673825
CYP3A4,0.9,1.75,1.515611132445616
CYP3A4,0.9,1.8,1.5516538249823406
CYP3A4,0.9,1.85,1.5883633719868986
CYP3A4,0.9,1.9,1.6258474241922898
CYP3A4,0.9,1.95,1.6641079602182909
CYP3A4,0.9,2.0,1.7031953589865656
CYP3A4,0.9,2.05,1.7430587342978983
CYP3A4,0.9,2.1,1.7836501768852584
CYP3A4,0.9,2.15,1.8250593337947554
CYP3A4,0.9,2.2,1.8672556162654634
CYP3A4,0.9,2.25,1.9102728025203424
CYP3A4,0.9,2.3,1.9539693022102826
CYP3A4,0.9,2.35,1.9983716909321985
CYP3A4,0.9,2.4,2.0434675446625064
CYP3A4,0.9,2.45,2.089293915216336
CYP3A4,0.9,2.5,2.135957384149735
CYP3A4,0.9,2.55,2.183330698950183
CYP3A4,0.9,2.6,2.2313547039842376
CYP3A4,0.9,2.65,2.280104767605838
CYP3A4,0.9,2.7,2.3294840320905434
CYP3A4,0.9,2.75,2.3794651448818107
CYP3A4,0.9,2.8,2.4299348819761377
CYP3A4,0.9,2.85,2.4808766704243697
CYP3A4,0.9,2.9,2.532393982201683
CYP3A4,0.9,2.95,2.5844303697564532
CYP3A4,0.9,3.0,2.6369751100847303
CYP3A4,0.95,0.2,1.24180300985715
CYP3A4,0.95,0.25,1.2197275820286464
CYP3A4,0.95,0.3,1.20027682139051
CYP3A4,0.95,0.35,1.183452930103612
CYP3A4,0.95,0.4,1.1691004165662877
CYP3A4,0.95,0.45,1.157223234605618
CYP3A4,0.95,0.5,1.1476676727565085
CYP3A4,0.95,0.55,1.1403294941414208
CYP3A4,0.95,0.6,1.1353830990895968
CYP3A4,0.95,0.65,1.1327958496413273
CYP3A4,0.95,0.7,1.132595684082199
CYP3A4,0.95,0.75,1.1349004172355404
CYP3A4,0.95,0.8,1.1394590917185776
CYP3A4,0.95,0.85,1.1462292299696386
CYP3A4,0.95,0.9,1.1554300798415482
CYP3A4,0.95,0.95,1.1668026795836646
CYP3A4,0.95,1.0,1.1802150019999642
CYP3A4,0.95,1.05,1.1958811228933295
CYP3A4,0.95,1.1,1.2134982486375965
CYP3A4,0.95,1.15,1.232945403008706
CYP3A4,0.95,1.2,1.2541865311034013
CYP3A4,0.95,1.25,1.276934867206163
CYP3A4,0.95,1.3,1.3011495152922645
CYP3A4,0.95,1.35,1.3268211735141018
CYP3A4,0.95,1.4,1.3535860184834112
CYP3A4,0.95,1.45,1.381549013052232
CYP3A4,0.95,1.5,1.4107329051970696
CYP3A4,0.95,1.55,1.4411591407612492
CYP3A4,0.95,1.6,1.472625686903503
CYP3A4,0.95,1.65,1.504932628934347
CYP3A4,0.95,1.7,1.53825202970635
CYP3A4,0.95,1.75,1.5726703495807837
CYP3A4,0.95,1.8,1.6079604894361847
CYP3A4,0.95,1.85,1.6440542867727035
CYP3A4,0.95,1.9,1.6808841611732703
CYP3A4,0.95,1.95,1.7184566891229867
CYP3A4,0.95,2.0,1.7568036952699202
CYP3A4,0.95,2.05,1.7959082332875345
CYP3A4,0.95,2.1,1.8357461240902533
CYP3A4,0.95,2.15,1.8763862715589836
CYP3A4,0.95,2.2,1.9177763874016065
CYP3A4,0.95,2.25,1.9599444843200728
CYP3A4,0.95,2.3,2.0029049716127107
CYP3A4,0.95,2.35,2.04659289548304
CYP3A4,0.95,2.4,2.090953245795777
CYP3A4,0.95,2.45,2.1360516636621467
CYP3A4,0.95,2.5,2.18190638228661
CYP3A4,0.95,2.55,2.228624095287388
CYP3A4,0.95,2.6,2.2759235377955176
CYP3A4,0.95,2.65,2.3239712706575126
CYP3A4,0.95,2.7,2.3727121074849395
CYP3A4,0.95,2.75,2.422102924258211
CYP3A4,0.95,2.8,2.472023864523081
CYP3A4,0.95,2.85,2.5224095135105555
CYP3A4,0.95,2.9,2.5732541109846516
CYP3A4,0.95,2.95,2.6246700365277347
CYP3A4,0.95,3.0,2.676624997266357
CYP3A4,1.0,0.2,1.3079284994193405
CYP3A4,1.0,0.25,1.2875843906302173
CYP3A4,1.0,0.3,1.2699950700312732
CYP3A4,1.0,0.35,1.2548408918363805
CYP3A4,1.0,0.4,1.241979257676929
CYP3A4,1.0,0.45,1.231422958966653
CYP3A4,1.0,0.5,1.2228496885291997
CYP3A4,1.0,0.55,1.216392305591446
CYP3A4,1.0,0.6,1.212034222012807
CYP3A4,1.0,0.65,1.2099097138425898
CYP3A4,1.0,0.7,1.2098949362460771
CYP3A4,1.0,0.75,1.212051763310713
CYP3A4,1.0,0.8,1.2162631378997493
CYP3A4,1.0,0.85,1.2224338860784236
CYP3A4,1.0,0.9,1.230746773959553
CYP3A4,1.0,0.95,1.2412589094796695
CYP3A4,1.0,1.0,1.2537618731859697
CYP3A4,1.0,1.05,1.2683017633624896
CYP3A4,1.0,1.1,1.2848732112660854
CYP3A4,1.0,1.15,1.3034135659922237
CYP3A4,1.0,1.2,1.3236044133670422
CYP3A4,1.0,1.25,1.3453398782389188
CYP3A4,1.0,1.3,1.3685193404994227
CYP3A4,1.0,1.35,1.3930919683518772
CYP3A4,1.0,1.4,1.419051027654331
CYP3A4,1.0,1.45,1.4461901822985523
CYP3A4,1.0,1.5,1.4744077741510597
CYP3A4,1.0,1.55,1.5038250690910064
CYP3A4,1.0,1.6,1.5344164641433906
CYP3A4,1.0,1.65,1.565951888826791
CYP3A4,1.0,1.7,1.5983287257717933
CYP3A4,1.0,1.75,1.631769231161394
CYP3A4,1.0,1.8,1.666277141345276
CYP3A4,1.0,1.85,1.7016527662090426
CYP3A4,1.0,1.9,1.7377484607362015
CYP3A4,1.0,1.95,1.7746561934584226
CYP3A4,1.0,2.0,1.8122900245250362
CYP3A4,1.0,2.05,1.8506335458658711
CYP3A4,1.0,2.1,1.8897371921852766
CYP3A4,1.0,2.15,1.9295592930809844
CYP3A4,1.0,2.2,1.9701641247598642
CYP3A4,1.0,2.25,2.011519025061672
CYP3A4,1.0,2.3,2.0536495156581775
CYP3A4,1.0,2.35,2.0965291296614676
CYP3A4,1.0,2.4,2.1401845968728064
CYP3A4,1.0,2.45,2.1845618381386402
CYP3A4,1.0,2.5,2.2296305506031944
CYP3A4,1.0,2.55,2.2755294805849386
CYP3A4,1.0,2.6,2.322228816749195
CYP3A4,1.0,2.65,2.3695051971005707
CYP3A4,1.0,2.7,2.417526236028885
CYP3A4,1.0,2.75,2.4662239807585427
CYP3A4,1.0,2.8,2.515550999276608
CYP3A4,1.0,2.85,2.565402177489162
CYP3A4,1.0,2.9,2.6157215311512574
CYP3A4,1.0,2.95,2.666505953940114
CYP3A4,1.0,3.0,2.717835049683088
CYP3A4,1.05,0.2,1.3772939109619347
CYP3A4,1.05,0.25,1.3588539271367268
CYP3A4,1.05,0.3,1.3428287574946447
CYP3A4,1.05,0.35,1.3291708628759318
CYP3A4,1.05,0.4,1.3176936953264424
CYP3A4,1.05,0.45,1.308229264600317
CYP3A4,1.05,0.5,1.300680754852471
CYP3A4,1.05,0.55,1.2949628552011663
CYP3A4,1.05,0.6,1.2912262322111847
CYP3A4,1.05,0.65,1.2894922677059217
CYP3A4,1.05,0.7,1.2896751313599042
