n_components,explained_variance_ratio,cumulative_explained_variance
1259,1.924739881194762e-33,1.0000000000000007
1260,1.924739881194762e-33,1.0000000000000007
1261,1.924739881194762e-33,1.0000000000000007
1262,1.924739881194762e-33,1.0000000000000007
1263,1.924739881194762e-33,1.0000000000000007
1264,1.924739881194762e-33,1.0000000000000007
1265,1.924739881194762e-33,1.0000000000000007
1266,1.924739881194762e-33,1.0000000000000007
1267,1.924739881194762e-33,1.0000000000000007
1268,1.924739881194762e-33,1.0000000000000007
1269,1.924739881194762e-33,1.0000000000000007
1270,1.924739881194762e-33,1.0000000000000007
1271,1.924739881194762e-33,1.0000000000000007
1272,1.924739881194762e-33,1.0000000000000007
1273,1.924739881194762e-33,1.0000000000000007
1274,1.924739881194762e-33,1.0000000000000007
1275,1.924739881194762e-33,1.0000000000000007
1276,1.924739881194762e-33,1.0000000000000007
1277,1.924739881194762e-33,1.0000000000000007
1278,1.924739881194762e-33,1.0000000000000007
1279,1.924739881194762e-33,1.0000000000000007
1280,1.924739881194762e-33,1.0000000000000007
1281,1.924739881194762e-33,1.0000000000000007
1282,1.924739881194762e-33,1.0000000000000007
1283,1.924739881194762e-33,1.0000000000000007
1284,1.924739881194762e-33,1.0000000000000007
1285,1.924739881194762e-33,1.0000000000000007
1286,1.924739881194762e-33,1.0000000000000007
1287,1.924739881194762e-33,1.0000000000000007
1288,1.924739881194762e-33,1.0000000000000007
1289,1.924739881194762e-33,1.0000000000000007
1290,1.924739881194762e-33,1.0000000000000007
1291,1.924739881194762e-33,1.0000000000000007
1292,1.924739881194762e-33,1.0000000000000007
1293,1.924739881194762e-33,1.0000000000000007
1294,1.924739881194762e-33,1.0000000000000007
1295,1.924739881194762e-33,1.0000000000000007
1296,1.924739881194762e-33,1.0000000000000007
1297,1.924739881194762e-33,1.0000000000000007
1298,1.924739881194762e-33,1.0000000000000007
1299,1.924739881194762e-33,1.0000000000000007
1300,1.924739881194762e-33,1.0000000000000007
1301,1.924739881194762e-33,1.0000000000000007
1302,1.924739881194762e-33,1.0000000000000007
1303,1.924739881194762e-33,1.0000000000000007
1304,1.924739881194762e-33,1.0000000000000007
1305,1.924739881194762e-33,1.0000000000000007
1306,1.924739881194762e-33,1.0000000000000007
1307,1.924739881194762e-33,1.0000000000000007
1308,1.924739881194762e-33,1.0000000000000007
1309,1.924739881194762e-33,1.0000000000000007
1310,1.924739881194762e-33,1.0000000000000007
1311,1.924739881194762e-33,1.0000000000000007
1312,1.924739881194762e-33,1.0000000000000007
1313,1.924739881194762e-33,1.0000000000000007
1314,1.924739881194762e-33,1.0000000000000007
1315,1.924739881194762e-33,1.0000000000000007
1316,1.924739881194762e-33,1.0000000000000007
1317,1.924739881194762e-33,1.0000000000000007
1318,1.924739881194762e-33,1.0000000000000007
1319,1.924739881194762e-33,1.0000000000000007
1320,1.924739881194762e-33,1.0000000000000007
1321,1.924739881194762e-33,1.0000000000000007
1322,1.924739881194762e-33,1.0000000000000007
1323,1.924739881194762e-33,1.0000000000000007
1324,1.924739881194762e-33,1.0000000000000007
1325,1.924739881194762e-33,1.0000000000000007
1326,1.924739881194762e-33,1.0000000000000007
1327,1.924739881194762e-33,1.0000000000000007
1328,1.924739881194762e-33,1.0000000000000007
1329,1.924739881194762e-33,1.0000000000000007
1330,1.924739881194762e-33,1.0000000000000007
1331,1.924739881194762e-33,1.0000000000000007
1332,1.924739881194762e-33,1.0000000000000007
1333,1.924739881194762e-33,1.0000000000000007
1334,1.924739881194762e-33,1.0000000000000007
1335,1.924739881194762e-33,1.0000000000000007
1336,1.924739881194762e-33,1.0000000000000007
1337,1.924739881194762e-33,1.0000000000000007
1338,1.924739881194762e-33,1.0000000000000007
1339,1.924739881194762e-33,1.0000000000000007
1340,1.924739881194762e-33,1.0000000000000007
1341,1.924739881194762e-33,1.0000000000000007
1342,1.924739881194762e-33,1.0000000000000007
1343,1.924739881194762e-33,1.0000000000000007
1344,1.924739881194762e-33,1.0000000000000007
1345,1.924739881194762e-33,1.0000000000000007
1346,1.924739881194762e-33,1.0000000000000007
1347,1.924739881194762e-33,1.0000000000000007
1348,1.924739881194762e-33,1.0000000000000007
1349,1.924739881194762e-33,1.0000000000000007
1350,1.924739881194762e-33,1.0000000000000007
1351,1.924739881194762e-33,1.0000000000000007
1352,1.924739881194762e-33,1.0000000000000007
1353,1.924739881194762e-33,1.0000000000000007
1354,1.924739881194762e-33,1.0000000000000007
1355,1.924739881194762e-33,1.0000000000000007
1356,1.924739881194762e-33,1.0000000000000007
1357,1.924739881194762e-33,1.0000000000000007
1358,1.924739881194762e-33,1.0000000000000007
1359,1.924739881194762e-33,1.0000000000000007
1360,1.924739881194762e-33,1.0000000000000007
1361,1.924739881194762e-33,1.0000000000000007
1362,1.924739881194762e-33,1.0000000000000007
1363,1.924739881194762e-33,1.0000000000000007
1364,1.924739881194762e-33,1.0000000000000007
1365,1.924739881194762e-33,1.0000000000000007
1366,1.924739881194762e-33,1.0000000000000007
1367,1.924739881194762e-33,1.0000000000000007
1368,1.924739881194762e-33,1.0000000000000007
1369,1.924739881194762e-33,1.0000000000000007
1370,1.924739881194762e-33,1.0000000000000007
1371,1.924739881194762e-33,1.0000000000000007
1372,1.924739881194762e-33,1.0000000000000007
1373,1.924739881194762e-33,1.0000000000000007
1374,1.924739881194762e-33,1.0000000000000007
1375,1.924739881194762e-33,1.0000000000000007
1376,1.924739881194762e-33,1.0000000000000007
1377,1.924739881194762e-33,1.0000000000000007
1378,1.924739881194762e-33,1.0000000000000007
1379,1.924739881194762e-33,1.0000000000000007
1380,1.924739881194762e-33,1.0000000000000007
1381,1.924739881194762e-33,1.0000000000000007
1382,1.924739881194762e-33,1.0000000000000007
1383,1.924739881194762e-33,1.0000000000000007
1384,1.924739881194762e-33,1.0000000000000007
1385,1.924739881194762e-33,1.0000000000000007
1386,1.924739881194762e-33,1.0000000000000007
1387,1.924739881194762e-33,1.0000000000000007
1388,1.924739881194762e-33,1.0000000000000007
1389,1.924739881194762e-33,1.0000000000000007
1390,1.924739881194762e-33,1.0000000000000007
1391,1.924739881194762e-33,1.0000000000000007
1392,1.924739881194762e-33,1.0000000000000007
1393,1.924739881194762e-33,1.0000000000000007
1394,1.924739881194762e-33,1.0000000000000007
1395,1.924739881194762e-33,1.0000000000000007
1396,1.924739881194762e-33,1.0000000000000007
1397,1.924739881194762e-33,1.0000000000000007
1398,1.924739881194762e-33,1.0000000000000007
1399,1.924739881194762e-33,1.0000000000000007
1400,1.924739881194762e-33,1.0000000000000007
1401,1.924739881194762e-33,1.0000000000000007
1402,1.924739881194762e-33,1.0000000000000007
1403,1.924739881194762e-33,1.0000000000000007
1404,1.924739881194762e-33,1.0000000000000007
1405,1.924739881194762e-33,1.0000000000000007
1406,1.924739881194762e-33,1.0000000000000007
1407,1.924739881194762e-33,1.0000000000000007
1408,1.924739881194762e-33,1.0000000000000007
1409,1.924739881194762e-33,1.0000000000000007
1410,1.924739881194762e-33,1.0000000000000007
1411,1.924739881194762e-33,1.0000000000000007
1412,1.924739881194762e-33,1.0000000000000007
1413,1.924739881194762e-33,1.0000000000000007
1414,1.924739881194762e-33,1.0000000000000007
1415,1.924739881194762e-33,1.0000000000000007
1416,1.924739881194762e-33,1.0000000000000007
1417,1.924739881194762e-33,1.0000000000000007
1418,1.924739881194762e-33,1.0000000000000007
1419,1.924739881194762e-33,1.0000000000000007
1420,1.924739881194762e-33,1.0000000000000007
1421,1.924739881194762e-33,1.0000000000000007
1422,1.924739881194762e-33,1.0000000000000007
1423,1.924739881194762e-33,1.0000000000000007
1424,1.924739881194762e-33,1.0000000000000007
1425,1.924739881194762e-33,1.0000000000000007
1426,1.924739881194762e-33,1.0000000000000007
1427,1.924739881194762e-33,1.0000000000000007
1428,1.924739881194762e-33,1.0000000000000007
1429,1.924739881194762e-33,1.0000000000000007
1430,1.924739881194762e-33,1.0000000000000007
1431,1.924739881194762e-33,1.0000000000000007
1432,1.924739881194762e-33,1.0000000000000007
1433,1.924739881194762e-33,1.0000000000000007
1434,1.924739881194762e-33,1.0000000000000007
1435,1.924739881194762e-33,1.0000000000000007
1436,1.924739881194762e-33,1.0000000000000007
1437,1.924739881194762e-33,1.0000000000000007
1438,1.924739881194762e-33,1.0000000000000007
1439,1.924739881194762e-33,1.0000000000000007
1440,1.924739881194762e-33,1.0000000000000007
1441,1.924739881194762e-33,1.0000000000000007
1442,1.924739881194762e-33,1.0000000000000007
1443,1.924739881194762e-33,1.0000000000000007
1444,1.924739881194762e-33,1.0000000000000007
1445,1.924739881194762e-33,1.0000000000000007
1446,1.924739881194762e-33,1.0000000000000007
1447,1.924739881194762e-33,1.0000000000000007
1448,1.924739881194762e-33,1.0000000000000007
1449,1.924739881194762e-33,1.0000000000000007
1450,1.924739881194762e-33,1.0000000000000007
1451,1.924739881194762e-33,1.0000000000000007
1452,1.924739881194762e-33,1.0000000000000007
1453,1.924739881194762e-33,1.0000000000000007
1454,1.924739881194762e-33,1.0000000000000007
1455,1.924739881194762e-33,1.0000000000000007
1456,1.924739881194762e-33,1.0000000000000007
1457,1.924739881194762e-33,1.0000000000000007
1458,1.924739881194762e-33,1.0000000000000007
1459,1.924739881194762e-33,1.0000000000000007
1460,1.924739881194762e-33,1.0000000000000007
1461,1.924739881194762e-33,1.0000000000000007
1462,1.924739881194762e-33,1.0000000000000007
1463,1.924739881194762e-33,1.0000000000000007
1464,1.924739881194762e-33,1.0000000000000007
1465,1.924739881194762e-33,1.0000000000000007
1466,1.924739881194762e-33,1.0000000000000007
1467,1.924739881194762e-33,1.0000000000000007
1468,1.924739881194762e-33,1.0000000000000007
1469,1.924739881194762e-33,1.0000000000000007
1470,1.924739881194762e-33,1.0000000000000007
1471,1.924739881194762e-33,1.0000000000000007
1472,1.924739881194762e-33,1.0000000000000007
1473,1.924739881194762e-33,1.0000000000000007
1474,1.924739881194762e-33,1.0000000000000007
1475,1.924739881194762e-33,1.0000000000000007
1476,1.924739881194762e-33,1.0000000000000007
1477,1.924739881194762e-33,1.0000000000000007
1478,1.924739881194762e-33,1.0000000000000007
1479,1.924739881194762e-33,1.0000000000000007
1480,1.924739881194762e-33,1.0000000000000007
1481,1.924739881194762e-33,1.0000000000000007
1482,1.924739881194762e-33,1.0000000000000007
1483,1.924739881194762e-33,1.0000000000000007
1484,1.924739881194762e-33,1.0000000000000007
1485,1.924739881194762e-33,1.0000000000000007
1486,1.924739881194762e-33,1.0000000000000007
1487,1.924739881194762e-33,1.0000000000000007
1488,1.924739881194762e-33,1.0000000000000007
1489,1.924739881194762e-33,1.0000000000000007
1490,1.924739881194762e-33,1.0000000000000007
1491,1.924739881194762e-33,1.0000000000000007
1492,1.924739881194762e-33,1.0000000000000007
1493,1.924739881194762e-33,1.0000000000000007
1494,1.924739881194762e-33,1.0000000000000007
1495,1.924739881194762e-33,1.0000000000000007
1496,1.924739881194762e-33,1.0000000000000007
1497,1.924739881194762e-33,1.0000000000000007
1498,1.924739881194762e-33,1.0000000000000007
1499,1.924739881194762e-33,1.0000000000000007
1500,1.924739881194762e-33,1.0000000000000007
1501,1.924739881194762e-33,1.0000000000000007
1502,1.924739881194762e-33,1.0000000000000007
1503,1.924739881194762e-33,1.0000000000000007
1504,1.924739881194762e-33,1.0000000000000007
1505,1.924739881194762e-33,1.0000000000000007
1506,1.924739881194762e-33,1.0000000000000007
1507,1.924739881194762e-33,1.0000000000000007
1508,1.924739881194762e-33,1.0000000000000007
1509,1.924739881194762e-33,1.0000000000000007
1510,1.924739881194762e-33,1.0000000000000007
1511,1.924739881194762e-33,1.0000000000000007
1512,1.924739881194762e-33,1.0000000000000007
1513,1.924739881194762e-33,1.0000000000000007
1514,1.924739881194762e-33,1.0000000000000007
1515,1.924739881194762e-33,1.0000000000000007
1516,1.924739881194762e-33,1.0000000000000007
1517,1.924739881194762e-33,1.0000000000000007
1518,1.924739881194762e-33,1.0000000000000007
1519,1.924739881194762e-33,1.0000000000000007
1520,1.924739881194762e-33,1.0000000000000007
1521,1.924739881194762e-33,1.0000000000000007
1522,1.924739881194762e-33,1.0000000000000007
1523,1.924739881194762e-33,1.0000000000000007
1524,1.924739881194762e-33,1.0000000000000007
1525,1.924739881194762e-33,1.0000000000000007
1526,1.924739881194762e-33,1.0000000000000007
1527,1.924739881194762e-33,1.0000000000000007
1528,7.640276961144853e-34,1.0000000000000007
1529,7.040186683919361e-34,1.0000000000000007
1530,3.325301049760498e-34,1.0000000000000007
1531,2.0895282071982454e-34,1.0000000000000007
