config,repeat,fold,bootstrap_seed,CYP1A2_ST-RAE,CYP1A2_MAE,CYP1A2_R2,CYP1A2_Spearman_R,CYP1A2_Kendall_Tau,CYP2C9_ST-RAE,CYP2C9_MAE,CYP2C9_R2,CYP2C9_Spearman_R,CYP2C9_Kendall_Tau,CYP2D6_ST-RAE,CYP2D6_MAE,CYP2D6_R2,CYP2D6_Spearman_R,CYP2D6_Kendall_Tau,CYP3A4_ST-RAE,CYP3A4_MAE,CYP3A4_R2,CYP3A4_Spearman_R,CYP3A4_Kendall_Tau,MA_ST-RAE,MA_MAE,MA_R2,MA_Spearman_R,MA_Kendall_Tau
chemprop_chemeleoninit,1,1,3543069911,0.9040377505924749,0.7092920835439055,0.23441697733426178,0.5911132756135385,0.4155041080610244,0.6416581625586035,0.46239062714024803,0.42373914920183803,0.6373450074482926,0.45733478435705,0.9645828553988515,0.5797446234241433,0.1131079858379468,0.39706558601429287,0.27202768697667484,0.5386955018140125,0.5348721535289617,0.5821985973038059,0.7796512914167718,0.5867955734307402,0.7622435675909857,0.5715748719093147,0.3383656774194631,0.6012937901232239,0.43291553820637235
chemprop_chemeleoninit,1,2,3479688010,0.8839108776790604,0.718854896629885,0.19146201651820927,0.491470546678421,0.3413017688679142,0.5478286578110553,0.4426173216260456,0.5354370711927058,0.7298256452256199,0.5367558149328755,1.0920388543794688,0.6364520320967919,-0.010077902747128976,0.376531242863728,0.256862774019205,0.4691185004179204,0.5504235655698129,0.6109696650269194,0.777886421384598,0.5904551021124567,0.7482242225718763,0.5870869539806339,0.3319477124976763,0.5939284640380917,0.43134386498311283
chemprop_chemeleoninit,1,3,877132087,0.9648493331364121,0.6703241740623572,0.19145357116533923,0.4746089196534235,0.3322402173106076,0.6545571250611353,0.436621615607755,0.38119984943082086,0.6272041286911003,0.4596889430697708,0.986497821006575,0.6463428918460373,0.10406783744667233,0.4130596233547198,0.2833810127637589,0.508527115695503,0.507871961845503,0.6082028848270956,0.7883116496437722,0.5921302334922994,0.7786078487249064,0.5652901608404132,0.321231035717482,0.575796080335754,0.4168601016591092
chemprop_chemeleoninit,1,4,1244265337,0.8946151251506241,0.6850371330317697,0.22208460229346386,0.549993172278269,0.3815805988777533,0.6767797050011155,0.44082219306233456,0.38392378397688975,0.6060769112740536,0.4372842706403575,1.0857127255633714,0.639873664216777,0.056572411207128866,0.4182616695059981,0.28554374371306496,0.559841925628412,0.5623798388304512,0.51065483437726,0.7263151870023785,0.5438547738431998,0.8042373703358807,0.5820282072853331,0.29330890796368564,0.5751617350151749,0.41206584676859387
chemprop_chemeleoninit,2,0,2740186692,0.8542142959494546,0.6602969113614529,0.2784793661537717,0.5120908534861406,0.35930274886931746,0.792785879482341,0.4668186692150114,0.22720848976404784,0.5268395695008877,0.3795715076313796,1.083036134923653,0.6292067925043452,0.008084880091197361,0.38282238889823456,0.26028198900597643,0.5096695518424862,0.5448691260471543,0.5840390341873842,0.7640071557584149,0.5684749806855163,0.8099264655494838,0.575297874781991,0.2744529425491003,0.5464399919109194,0.3919078065480474
chemprop_chemeleoninit,2,1,3884972972,0.8405455999880922,0.6216620379960072,0.24203469667249292,0.5040064742405573,0.3481951771357507,0.6536627468630704,0.4740873390146226,0.4088746102310582,0.6198108012665593,0.44665185693144044,0.8474571751545268,0.5950614431680535,0.1730438111589113,0.4554697583144873,0.3181202168902522,0.5961307648607449,0.562116751282647,0.5661025262904059,0.7664119866900808,0.5717114166193692,0.7344490717166086,0.5632318928653325,0.34751391108821705,0.5864247551279212,0.42116966689420315
chemprop_chemeleoninit,2,2,829139639,0.9185532544738018,0.6944255504904563,0.2493618857402323,0.5172887641873449,0.36611473588730414,0.6578019556892816,0.4449271029795356,0.36605024141331133,0.6697054443275193,0.48443984170362253,1.019859886216185,0.6717557957611049,0.14001050629258976,0.4424169316016659,0.3041243456321581,0.5214511642464363,0.5288422726996479,0.591975344660063,0.7811723138162541,0.5903217776418476,0.7794165651564261,0.5849876804826862,0.3368494945265491,0.602645863483196,0.43625017521623305
chemprop_chemeleoninit,2,3,2545567356,0.9592837674436271,0.6936096271368979,0.14727754299950524,0.4565923731910461,0.31422854893646485,0.7226515617241018,0.46365957822497683,0.41780459569268885,0.6180745702580506,0.4457647946379128,1.0284653795334757,0.6469974409441003,-0.0038849686063750707,0.38756223205666396,0.26110400372370013,0.5374126215193287,0.53789559980978,0.5496988862428738,0.7329612393274839,0.5510802629130381,0.8119533325551334,0.5855405615289387,0.2777240140821732,0.5487976037083112,0.393044402552779
chemprop_chemeleoninit,2,4,2718398101,0.8032593890800086,0.6920713935945203,0.29227348259555713,0.5582473807506885,0.3950385034079989,0.6918243266643131,0.46825973725124626,0.44515899486023275,0.6887441310306572,0.5038363720046849,1.1185429757496783,0.6359187494809603,-0.009594008248873189,0.3269654764793539,0.2206104721018288,0.5874828162137212,0.587815212926885,0.5347887310929368,0.7481134902677907,0.5506642556420078,0.8002773769269304,0.596016273313403,0.3156568000749634,0.5805176196321227,0.4175374007891301
chemprop_chemeleoninit,3,0,176092387,0.8470908927773141,0.6439396194219434,0.2560484935641573,0.5058607388338353,0.3546255064015703,0.6445274634775471,0.45554943643743867,0.4603032661490942,0.6667500364827825,0.4907549326384892,1.0731506505891548,0.6782653797677364,0.06440788056987855,0.35538427985321436,0.242137600735035,0.5129036764372619,0.5474184878980174,0.5767789508642837,0.77555256983554,0.5788385616774021,0.7694181708203195,0.581293230881284,0.3393846477868534,0.575886906251343,0.41658915036312416
chemprop_chemeleoninit,3,1,3528048386,0.8586299624414748,0.6725791655640773,0.19244026267046743,0.4344229256566034,0.30352685559890447,0.6342335892930638,0.4431042431475582,0.3738154907046062,0.6412446681319538,0.4574592757792779,0.9490452525217048,0.6368695526904186,0.08871898554191072,0.3608355316993291,0.2453862095723825,0.5520692691468696,0.5376040978686244,0.5809644452027494,0.757100124447543,0.5648491821031519,0.7484945183507783,0.5725392648176696,0.3089847960299334,0.5484008124838573,0.3928053807634292
chemprop_chemeleoninit,3,2,569531098,0.9545045252627169,0.6866462928134879,0.18254394194710785,0.4918956433379819,0.34105590421534043,0.7825175437016803,0.5029015811058611,0.3048057037709206,0.5563762043335428,0.3955482840612771,0.9592795223103836,0.6050037135711122,0.11798392165657492,0.4250962132019133,0.29159478350631524,0.5319875828759203,0.55434151095055,0.548549630097711,0.7575430255723155,0.5686537140045583,0.8070722935376753,0.5872232746102528,0.28847079936807857,0.5577277716114384,0.39921317144687274
chemprop_chemeleoninit,3,3,1337295874,0.8641183661969529,0.6795199116310761,0.2075737616232422,0.5187457322359125,0.36423085897562474,0.6981301336247447,0.46642090177232487,0.3898393069638303,0.6101735197914084,0.44192909108854594,0.9635039293430613,0.5617005551943498,0.12656007904071193,0.42043721622829466,0.2846547305914488,0.5242087137930581,0.5450712539766867,0.5674241327890733,0.7587168386854551,0.5692421346553196,0.7624902857394543,0.5631781556436093,0.3228493201042144,0.5770183267352677,0.4150142038277348
chemprop_chemeleoninit,3,4,612016888,0.8425844701240708,0.6785963907916474,0.2324439294070219,0.5044894964825547,0.3512236335652224,0.6654214760946692,0.4658301322109496,0.3857943974842721,0.6207919653001881,0.4527832115442875,0.9832306526347788,0.636341196985663,0.1501685985199027,0.43187250628277696,0.29762121445449463,0.5409085025332117,0.5654629069295694,0.5391786596408172,0.7362246454773045,0.5496584227333896,0.7580362753466826,0.5865576567294574,0.32689639626300343,0.5733446533857062,0.4128216205743485
chemprop_chemeleoninit,4,0,232150720,0.8700913933907533,0.7143792078217915,0.24151760496013522,0.523343389320199,0.36344728393757836,0.6160912011888535,0.5052163342664244,0.38478631866570784,0.6741538393623515,0.4883435348785534,1.04533239318875,0.6372801343428538,0.07479990454670636,0.3351057543038398,0.2270649875621963,0.5069078132126144,0.5553255272905852,0.5485852163559469,0.7590767205038884,0.5711850665163863,0.7596057002452428,0.6030503009304138,0.3124222611321241,0.5729199258725697,0.41251021822367856
chemprop_chemeleoninit,4,1,2324106676,0.8972936519306629,0.7100196953830232,0.04463648854722355,0.4199546651558874,0.29885862328787427,0.5833017918528272,0.4287832024731068,0.46667673874842663,0.6676248318903558,0.48860678778076033,1.0320048652951253,0.6219288033614784,0.13244725119433728,0.4097350128563574,0.285858155950627,0.613533412416559,0.573850018730784,0.5364152374554666,0.7351529908332458,0.5524343693707898,0.7815334303737935,0.583645429987098,0.29504392898636356,0.5581168751839616,0.40643948409751285
chemprop_chemeleoninit,4,2,1658700540,0.7856681090753247,0.6103363772093964,0.3171471088558707,0.5690238141786289,0.4004586289300126,0.842554513560111,0.4103610215657101,0.32288002327469956,0.6008301645510741,0.43414783282907354,0.92386281120558,0.6217966582989284,0.17231655232905613,0.4790062503868112,0.330747771689737,0.5840881247165166,0.5259852807378308,0.5723303302464305,0.7589674030426332,0.5693029644329588,0.7840433896393831,0.5421198344529664,0.3461685036765142,0.6019569080397869,0.4336642994704455
chemprop_chemeleoninit,4,3,609942288,0.8343385751021194,0.6603177002051672,0.20954260047754278,0.5094529998986469,0.3579279709087414,0.7126221127414942,0.48761968984937737,0.3170495414370807,0.559906470195341,0.39899447843874847,1.006266494715846,0.5757939782139823,0.15217359413365947,0.488092078271022,0.3363841123748329,0.5232888473438843,0.553936267148326,0.5520513075884579,0.7527688130636253,0.5632236451145598,0.7691290074758359,0.5694169088542133,0.30770426090918523,0.5775550903571589,0.4141325517092206
chemprop_chemeleoninit,4,4,3405943863,0.9321713658176711,0.6473766558347209,0.2109546487258211,0.4851619553693714,0.33785483338515154,0.7585818729697272,0.5043799895346,0.34844792328254365,0.5826825978778319,0.42112842512187637,0.9926253430572154,0.6566282545994406,0.10125471517190322,0.3301380663115431,0.22684480289110595,0.5676830029011213,0.5744767402236344,0.558902440730089,0.7683071718321752,0.5674522045639757,0.8127653961864338,0.595715410048099,0.30488993197758923,0.5415724478477305,0.38832006649052736
chemprop_randominit,0,0,2684470948,0.9180971232650482,0.749287704843935,0.09901384922179154,0.4510931769409047,0.31290595617423317,0.8110480120619554,0.5638484809534848,0.1914506755693859,0.5497092037038275,0.38962284654325047,0.9215819547241351,0.5843540276675254,0.14626123359807755,0.41422902687058366,0.28795664191607123,0.7265862913093132,0.6816556351866733,0.42438626603176993,0.698147388854438,0.5085244165546466,0.8443283453401129,0.6447864621629046,0.21527800610525621,0.5282946990924384,0.37475246529705036
chemprop_randominit,0,1,4091952314,0.9517403316349211,0.6679921120893992,0.08723864928612975,0.4354449423498618,0.30469688384481464,0.6039367189939991,0.42624876107525533,0.4379486193997666,0.654070466516405,0.4815909819751634,0.9249418897390583,0.6092745223276302,0.1305820729113251,0.36500608768920656,0.24866317308645491,0.5710711825166911,0.5632813511915918,0.5452773299781547,0.7377546357301955,0.546426523650812,0.7629225307211673,0.5666991866709692,0.30026166789384406,0.5480690330714173,0.39534439063931126
chemprop_randominit,0,2,233227757,0.8426033613925528,0.7121367528364634,0.2448848181704996,0.5398288043594517,0.3772495434552377,0.8714242006564333,0.5062742979196211,0.04244265123840985,0.5563718068187511,0.39623913255636045,1.0177138311628955,0.5929261951865233,0.07148798804788824,0.4351379419180049,0.3028065379218121,0.6745095559286033,0.574015905716388,0.4632957310852671,0.6873406127512078,0.5034957387814888,0.8515627372851212,0.596338287914749,0.2055277971355162,0.5546697914618539,0.39494773817872475
chemprop_randominit,0,3,3276785861,0.8923301293796563,0.6353234152685555,0.1667668759158612,0.5008552288488773,0.34823217925790273,0.6508644151664952,0.4954539915064959,0.37048796683083796,0.6205309726935573,0.44883737070810864,1.0258320816059325,0.6808641749621801,0.022163555893141222,0.3416120823020722,0.2346791320262155,0.6004026458410371,0.6325397871889638,0.4314979647969842,0.7275343712973155,0.5366515760138637,0.7923573179982802,0.6110453422315488,0.24772909085920614,0.5476331637854556,0.3921000645015226
chemprop_randominit,0,4,3644269654,0.9478595194044773,0.715799430404125,0.08417991902710237,0.4640682420226997,0.328602073488363,0.7870116641250272,0.4779729659361066,0.3085986454407365,0.5876880371867802,0.4179215157950145,1.0395295805467675,0.6409723834090496,0.13464804033154731,0.41082416176511305,0.28246842454474697,0.6176737325182151,0.6348464102862268,0.49086864308732714,0.7175865581538139,0.5219204340149917,0.8480186241486217,0.617397797508877,0.25457381197167833,0.5450417497821017,0.387728111960779
chemprop_randominit,1,0,1206282609,1.0403078916176713,0.7100833670472465,0.07222767581710059,0.3945687759634406,0.27049136645890415,0.7186408253796958,0.4819834643365385,0.37337274510808505,0.6468342439915082,0.46263105117060666,1.034660761504521,0.705820448856519,0.08100751843436599,0.3776708245116902,0.26027941920290615,0.6312024927447438,0.5822159685608072,0.5203750692850557,0.7430855373443922,0.5497883037143119,0.8562029928116581,0.6200258122002777,0.2617457521611518,0.5405398454527578,0.3857975351366822
chemprop_randominit,1,1,3543069911,0.9722544923268868,0.7361480361943746,0.11595834037342698,0.5260108070542373,0.3625161074032524,0.7151288569183402,0.4900588745185764,0.28590439231146714,0.6151039699284978,0.44537758469094896,1.236265077600684,0.68898189521445,-0.0760567816833831,0.3484857654688626,0.2374289625173672,0.5893547173651557,0.5682242424616599,0.4804483378372622,0.7647361700184113,0.5695942378063394,0.8782507860527666,0.6208532620972652,0.20156357220969326,0.5635841781175023,0.403729223104477
chemprop_randominit,1,2,3479688010,0.8296101303872347,0.6988970991702125,0.22541179838412834,0.4682537295845454,0.32691235743812447,0.5677990880781909,0.4722892017130874,0.4413932216439147,0.6887764042295933,0.4999740246130728,0.9210931449115801,0.5712549962789472,0.11760308116239658,0.4373614291614466,0.303013174624146,0.5418083418296825,0.6115197312552115,0.5349016052808219,0.7631836597984069,0.5698960717201762,0.7150776763016721,0.5884902571043646,0.3298274266178154,0.5893938056934981,0.42494890709887984
chemprop_randominit,1,3,877132087,0.952592365069019,0.6788239818985555,0.16275942200068827,0.4412708122318802,0.3024133881180315,0.7623226259486717,0.4773346502992332,0.2758768984472314,0.5455736058535565,0.39013327909826107,0.9675535233819762,0.6314788678871017,0.12295083234995494,0.44993660593010615,0.3113585187090693,0.6815408886243848,0.5963196777718527,0.4403898957891214,0.6975835748838902,0.5097414637506635,0.841002350756013,0.5959892944641858,0.25049426214674897,0.5335911497248582,0.37841166241900637
chemprop_randominit,1,4,1244265337,0.865066393783508,0.678195670574928,0.15848442695788312,0.4617767022912227,0.3191560714524899,0.73222687982736,0.46041446698551913,0.3042092602795901,0.5582985044113569,0.40168272991517573,1.0216452032609662,0.6199121341862683,0.09683869151561322,0.34883636832856935,0.23113297895497287,0.6151669700211908,0.620861217615462,0.42122953795588935,0.6559326738113559,0.4806771632221118,0.8085263617232563,0.5948458723405443,0.24519047917724396,0.5062110622106262,0.3581622358861876
chemprop_randominit,2,0,2740186692,0.8726717820993505,0.6723102880261849,0.19623945879146015,0.4693146067941964,0.32510867496272483,0.8020716224958819,0.48941644639572895,0.1916828945707125,0.5256590755428303,0.37358175542012817,1.1238265881795255,0.6455241308416417,0.011508898114645385,0.3314825694810807,0.2241029483665909,0.6528163624623551,0.6446588453328752,0.4359780828129453,0.6651009087654297,0.47647218493451565,0.8628465888092782,0.6129774276491077,0.20885233357244085,0.4978892901458843,0.3498163909209899
chemprop_randominit,2,1,3884972972,0.9163735156744273,0.6594878876468835,0.15566077239222442,0.453145469928472,0.3141299191884841,0.6568258513018814,0.49271045947961084,0.34041296566490986,0.6336053084262137,0.4576138999245087,0.9852905531316493,0.6639811961310702,0.0661914084043623,0.3516752223314348,0.23924980704837298,0.5599491898589171,0.5757114191191458,0.5410518226171833,0.744483762184688,0.5510301056395186,0.7796097774917188,0.5979727405941776,0.27582924226967,0.5457274407177022,0.3905059329502211
chemprop_randominit,2,2,829139639,0.8967736812590671,0.6927222131690336,0.2040624232797998,0.46000219157205413,0.3214395789746312,0.8247138872812824,0.5091497181473013,0.13064024214040598,0.536663521099671,0.383852880449025,0.9082567920921634,0.6245746841026434,0.1921432925494602,0.4608177040263124,0.32093950652347464,0.757902059825386,0.6679094328980739,0.35382815757568636,0.6577506074993033,0.4764692292014735,0.8469116051144747,0.6235890120792631,0.2201685288863381,0.5288085060493353,0.3756752987871511
chemprop_randominit,2,3,2545567356,0.9619179186110369,0.7027898010119401,0.10603782524770579,0.40750137352824184,0.27948478792674286,0.7711618221727167,0.4868291103387374,0.3319538372359265,0.5538727978250911,0.39361293885509663,1.0741750752679895,0.6636384710634448,-0.015912768671625784,0.30779233959682756,0.20563028790505267,0.6763303908510566,0.6578138331651218,0.37020940309138645,0.675636935151552,0.4931082850974411,0.8708963017256999,0.627767803894811,0.19807207422584822,0.48620086152542813,0.3429590749460833
chemprop_randominit,2,4,2718398101,0.8566047694428256,0.7240784371142251,0.19138805752456206,0.44979355080920747,0.3124723792962843,0.836722546607103,0.5315717357241642,0.30240870238708034,0.586904474740452,0.4257292861376199,1.1077044065578296,0.6258108945141523,0.038429803662109054,0.27897709332636245,0.189392385840883,0.6856324813258105,0.62501116026295,0.4574957157267685,0.6970046088974448,0.5087784640274433,0.8716660509833922,0.626618056903873,0.24743056982512995,0.5031699319433667,0.35909312882555766
chemprop_randominit,3,0,176092387,0.874692153214213,0.6558255744459576,0.24910164267255772,0.5281963910716381,0.36586283027146793,0.7343312482328199,0.4808520074554312,0.3656897984999433,0.6718703384150336,0.4955494398155804,1.0834328668229178,0.6768583621257431,0.05476940784204533,0.38521951546702554,0.2590082348491756,0.5411284513102452,0.5590282553226044,0.5614109906794361,0.7775844159857067,0.5798167800344851,0.808396179895049,0.593141049837434,0.3077429599234956,0.590717665234851,0.42505932124267726
chemprop_randominit,3,1,3528048386,1.0491739411739727,0.7611881084968198,0.017732116299861354,0.4106711755054955,0.28936153510721196,0.6577413951579176,0.4481990857900723,0.3768638295837229,0.6314434592506406,0.45363319641231425,1.1929331970475503,0.7381012742838604,-0.14508410518898263,0.3569115839357851,0.24497380616594017,0.7595320939878466,0.6598790990874558,0.3838025214037321,0.6926410045702002,0.5040201544968388,0.9148451568418218,0.6518418919145521,0.15832859052458337,0.5229168058155304,0.3729971730455763
chemprop_randominit,3,2,569531098,1.0368527828955965,0.7312992508442976,0.09025320426415546,0.47069732290174965,0.3205574518372393,0.8454334997573764,0.5382590331941707,0.035819015498541946,0.4981332404458415,0.35520162525634674,1.1213703823175676,0.6764107030120468,-0.030467317385443855,0.3158315764349065,0.2158396665097192,0.5379174811977245,0.5555230241428091,0.5639043227883548,0.7674268514027041,0.5741605902287222,0.8853935365420663,0.6253730027983311,0.16487730629140204,0.5130222477963005,0.3664398334580069
chemprop_randominit,3,3,1337295874,0.9980006865551135,0.7294359417154747,0.1357621337977603,0.4902065874726809,0.34469393618675775,0.7313952388367602,0.4906148949257005,0.3316997210095992,0.6140926191867858,0.44001324403127634,1.1605550401892293,0.6417988200720859,-0.06082628401862369,0.29049297672325897,0.19627444098522773,0.603888921756634,0.6198016529657052,0.4611350276456231,0.7173499812187815,0.5304568880373012,0.8734599718344344,0.6204128274197416,0.2169426496085897,0.5280355411503768,0.3778596273101408
chemprop_randominit,3,4,612016888,0.9057732275700621,0.7098241376780171,0.20042907217682807,0.41666962772838134,0.28868979464049355,0.6848310271890503,0.47515952327929495,0.31464187320409065,0.5944141089164519,0.4323252422156548,0.9453958879106982,0.6135772363166341,0.1256377265483279,0.44046457047829135,0.2983826225421079,0.6524974448031565,0.6363647874572059,0.38189663698499776,0.6541727357581747,0.4758341451160629,0.7971243968682419,0.608731421182788,0.2556513272285611,0.5264302607203247,0.37380795112857984
chemprop_randominit,4,0,232150720,0.9625989542246006,0.7623208793441449,0.0859256513217932,0.5154200557872498,0.35820578808163756,0.7074689912193703,0.5450488480484327,0.09700380956007457,0.6371790616553491,0.46039816748385626,1.0515801972703311,0.6389055565689626,-0.044773215692159786,0.3557902407480326,0.24424372565397948,0.6519361235360865,0.6165565442622614,0.3762853547996891,0.7253043311429398,0.5367344720773178,0.8433960665625971,0.6407079570559504,0.12861039999734925,0.5584234223333928,0.3998955383241978
chemprop_randominit,4,1,2324106676,0.9808679737522167,0.76973605003899,0.06135931899965491,0.38479975071918626,0.2680389591624739,0.6906739521030903,0.47972121210183205,0.35944288981567335,0.6425558834536774,0.4648941249358134,1.1496950507535293,0.6720344289312259,0.004100516138527346,0.36866067969766214,0.2564991216186123,0.5649689580495529,0.5640504992019956,0.5348507349278125,0.7334249995441883,0.5521620130375472,0.8465514836645973,0.6213855475685109,0.23993836497041704,0.5323603283536786,0.3853985546886117
chemprop_randominit,4,2,1658700540,0.8415706238049913,0.6458675221619888,0.22801019698090375,0.4591813415530891,0.31798556125464666,0.8629107104091548,0.43129562024919743,0.24855113782671748,0.524776906707169,0.3780915259446884,1.0581805618893305,0.6788661313710529,0.0730215052063098,0.43313323164143447,0.2990602963686291,0.7414429095213444,0.6266158636201736,0.4234428785714057,0.6914680068883088,0.5059402370641134,0.8760262014062052,0.5956612843506032,0.2432564296463342,0.5271398716975003,0.3752694051580194
chemprop_randominit,4,3,609942288,0.8916485392784128,0.6972922147497425,0.09563660182715243,0.448141002315934,0.3135804990756433,0.7481118025258298,0.4978513700785623,0.27656121422274815,0.5419479322512452,0.3870982253804326,1.0410074314722209,0.5931229652280815,0.11009141223740891,0.44359231986103287,0.3045208496023789,0.6631281338622532,0.6741242131801409,0.3943747633212529,0.6625845413941331,0.47903479563420054,0.8359739767846792,0.6155976908091317,0.2191659979021406,0.5240664489555863,0.3710585924231638
chemprop_randominit,4,4,3405943863,0.9458198002368088,0.6479755961596356,0.166152718671524,0.49124384322930525,0.34360701025017937,0.8295980317793099,0.5502644236604182,0.2134398200519284,0.5262973794133727,0.3776475543059225,1.0296120184644675,0.6675176976682136,0.03718605093467286,0.31004661423495355,0.2105492498717316,0.5957388919533494,0.6234349429481313,0.4830803558012968,0.7312966434678992,0.5349706741866013,0.8501921856084839,0.6222981651090997,0.22496473636485553,0.5147211200863827,0.36669362215360873
ecfp4_narrow__lightgbm,0,0,2684470948,0.8547823857975954,0.7077432515693264,0.18760654530013257,0.43686816294301933,0.2997787628958859,0.7637214416611458,0.5612653414881891,0.2802793607180679,0.5391857621735925,0.37210172887003595,0.9891118082949346,0.6138416835245017,0.08678901116347548,0.3076081880396494,0.21109994440433885,0.5745490293092893,0.5798429156508685,0.5338500344004408,0.7262414061357837,0.5342228683275373,0.7955411662657412,0.6156732980582215,0.2721312378955292,0.5024758798230112,0.35430082612444946
ecfp4_narrow__lightgbm,0,1,4091952314,0.9047810464329649,0.6531411299199167,0.13437493546435234,0.43150211075002176,0.28905523350833584,0.7314911357419398,0.4694342961735933,0.2704020600710039,0.5140948087520583,0.3702380985755322,0.9498205429143127,0.6192575174160391,0.09863745183033916,0.2712887996686467,0.17940594362555407,0.5916411074934811,0.5879031794881301,0.4917234887903683,0.706008596847648,0.5196560725469607,0.7944334581456746,0.5824340307494198,0.24878448403901593,0.4807235790045937,0.3395888370640957
ecfp4_narrow__lightgbm,0,2,233227757,0.8027005730298195,0.6941553207662777,0.22790084888983264,0.4992161225951623,0.35096970474324884,0.8166550917638197,0.4838840554449988,0.21839604625915546,0.5118381334253825,0.36464212717635813,0.9062201963309443,0.5516374630096825,0.12132216864741102,0.36865714337449174,0.2556522605553362,0.6288345277477896,0.5707436043321874,0.4627729446990422,0.6901868325902041,0.5058139526385524,0.7886025972180932,0.5751051108882866,0.25759800212386036,0.5174745579963101,0.3692695112783739
ecfp4_narrow__lightgbm,0,3,3276785861,0.9304807607916035,0.6641523004714087,0.13837844194795643,0.4104661523270188,0.28395674358405093,0.7512989331804816,0.5156483726346023,0.29662402038586505,0.5576700388627202,0.3924756934565692,0.9225749587413604,0.6342553331226403,0.13402740254357076,0.3933853725191587,0.26946555148125545,0.5360309032082928,0.5635672661865351,0.5960728499934161,0.7663658182093509,0.5740427690290208,0.7850963889804345,0.5944058181037966,0.2912756787177021,0.5319718454795621,0.3799851893877241
ecfp4_narrow__lightgbm,0,4,3644269654,0.8857253602025473,0.6902396247071577,0.18806346489520664,0.45730748259158754,0.3172526255675065,0.8291780929554423,0.5064136005005975,0.2477135491192513,0.47924849719499857,0.3344725206850083,1.0062830907254872,0.6292862973461086,0.10359082181918931,0.3006276233645847,0.20628399156483246,0.5387694933586202,0.5790295825340733,0.5559114042365717,0.7409523353374188,0.5498731205424622,0.8149890093105242,0.6012422762719843,0.27381981001755473,0.49453398462214737,0.35197056458995235
ecfp4_narrow__lightgbm,1,0,1206282609,0.903082702060826,0.6470871782116447,0.15311159985697112,0.41245497173869444,0.2879243668485501,0.6700560472982939,0.4865202010269058,0.35038989919882163,0.610934281358104,0.4325272886572958,0.9390274002328032,0.6617638750592425,0.1285123350096817,0.3569331481114494,0.24679469955583888,0.5547639750866357,0.5713233523872778,0.5386543567754771,0.7289159408957173,0.5329566210991674,0.7667325311696398,0.5916736516712677,0.2926670477102379,0.5273095855259914,0.37505074404021305
ecfp4_narrow__lightgbm,1,1,3543069911,0.9103466772745451,0.7220709634748805,0.1749043653392429,0.44024858836225217,0.30376009947848553,0.7626206985665259,0.5115990042161965,0.2723329805160033,0.5016168051164867,0.3569293363586151,0.9648636105550277,0.5803409501357679,0.07054512640475737,0.301423695278212,0.20497626505902194,0.542256302894584,0.5289254677819432,0.5980253121802158,0.7724458552472584,0.5757918238086628,0.7950218223226707,0.585734096402197,0.27895194611005486,0.5039337360010523,0.36036438117619635
ecfp4_narrow__lightgbm,1,2,3479688010,0.8246213244993197,0.7013759597754451,0.2003309421929597,0.46234792236030287,0.32703781263267795,0.7158959880857236,0.5067243743635093,0.33955400591911633,0.5880979408642214,0.4143594372338707,0.9273199879886331,0.575713763728232,0.11329277326542744,0.3504262788587914,0.23951860829991306,0.5609091394360353,0.6071751983098936,0.5420337797447684,0.7240285978118672,0.5386425512997013,0.7571866100024278,0.59774732404427,0.2988028752805679,0.5312251849737958,0.3798896023665408
ecfp4_narrow__lightgbm,1,3,877132087,0.8846156172125023,0.6506307741556396,0.17936773940185252,0.44500228526224056,0.30544574315098316,0.8522204600765121,0.5098072142170709,0.20133973876348613,0.4563333559403474,0.32422243459542854,0.9418136757764528,0.6267759384600745,0.10377819363851519,0.3077118219880941,0.20843320611298413,0.578496741252288,0.5468541249568909,0.5544429642678304,0.7356157591017528,0.5442194490006214,0.8142866235794387,0.583517012947419,0.25973215901792107,0.48616580557310873,0.3455802082150043
ecfp4_narrow__lightgbm,1,4,1244265337,0.8122469832908086,0.6694038367124522,0.21124602311048635,0.4952019358463414,0.3455341944027338,0.7801130150547514,0.47531818569712725,0.2814537649671657,0.5061102630950258,0.3600012961578869,1.0073864312503003,0.6063064301512924,0.06752116836142034,0.3301490981006267,0.2245947100043666,0.6269813439274244,0.6183127624089522,0.438543108517104,0.6714375338412863,0.4909541540866903,0.8066819433808212,0.592335303742456,0.24969101623904408,0.5007247077208201,0.3552710886629194
ecfp4_narrow__lightgbm,2,0,2740186692,0.891604330890154,0.6829298377839559,0.16349617413047618,0.4406196632673202,0.30285112935256103,0.8381552758752279,0.4933470762315543,0.20130200779528068,0.45835633788926156,0.32344787095525707,0.9662024593975517,0.5775511547050137,0.08006655013657042,0.3181551368297834,0.21597023035809437,0.5505017970744104,0.5641816433123832,0.5377330641291256,0.7359521788884295,0.5465257874991192,0.811615965809336,0.5795024280082267,0.2456494490478632,0.4882708292186987,0.34719875454125787
ecfp4_narrow__lightgbm,2,1,3884972972,0.902624815231665,0.6530269722942449,0.1622071821416908,0.43818172620647566,0.3037174398942518,0.7210815413889712,0.5145350502070265,0.28567490216510416,0.5569890900411885,0.392758061609872,0.9197338741950231,0.6304020103740905,0.11097951795004032,0.33854280401092174,0.23067208366343248,0.5326142501094777,0.5579103608970035,0.5917704355692267,0.7635125366861938,0.5643201983160901,0.7690136202312842,0.5889685984430915,0.28765800945651554,0.5243065392361949,0.37286694587091157
